instance_id,exit_status,steps,trace_tokens,billed_tokens,cost_usd,correct,tools_prompt
scikit-learn-35,Submitted,6,9180,9180,0.0,,search_fallback
scikit-learn-36,Submitted,6,11258,11258,0.0,,search_fallback
scikit-learn-31,Submitted,23,52587,52587,0.0,,search_fallback
scikit-learn-30,Submitted,30,163504,163504,0.0,,search_fallback
scikit-learn-37,Submitted,9,22241,22241,0.0,,search_fallback
scikit-learn-40,Submitted,5,8856,8856,0.0,,search_fallback
scikit-learn-41,Submitted,4,6132,6132,0.0,,search_fallback
scikit-learn-38,Submitted,7,15001,15001,0.0,,search_fallback
scikit-learn-43,Submitted,4,5230,5230,0.0,,search_fallback
scikit-learn-45,Submitted,4,6976,6976,0.0,,search_fallback
scikit-learn-39,Submitted,36,119707,119707,0.0,,search_fallback
scikit-learn-47,Submitted,6,10817,10817,0.0,,search_fallback
scikit-learn-44,Submitted,23,60865,60865,0.0,,search_fallback
scikit-learn-42,Submitted,27,115601,115601,0.0,,search_fallback
sphinx-0,Submitted,4,8072,8072,0.0,,search_fallback
sphinx-1,Submitted,12,32386,32386,0.0,,search_fallback
sphinx-2,Submitted,5,11166,11166,0.0,,search_fallback
sphinx-4,Submitted,4,5829,5829,0.0,,search_fallback
sphinx-6,Submitted,3,3520,3520,0.0,,search_fallback
sphinx-5,Submitted,4,4355,4355,0.0,,search_fallback
scikit-learn-46,Submitted,31,129988,129988,0.0,,search_fallback
sphinx-7,Submitted,4,4943,4943,0.0,,search_fallback
sphinx-9,Submitted,6,16582,16582,0.0,,search_fallback
sphinx-10,Submitted,10,21455,21455,0.0,,search_fallback
sphinx-8,Submitted,16,58392,58392,0.0,,search_fallback
sphinx-11,Submitted,7,21197,21197,0.0,,search_fallback
sphinx-13,Submitted,9,23890,23890,0.0,,search_fallback
sphinx-3,Submitted,19,100383,100383,0.0,,search_fallback
sphinx-15,Submitted,3,3929,3929,0.0,,search_fallback
sphinx-14,Submitted,10,29715,29715,0.0,,search_fallback
sphinx-17,Submitted,9,17163,17163,0.0,,search_fallback
sphinx-18,Submitted,13,35056,35056,0.0,,search_fallback
sphinx-19,Submitted,6,10307,10307,0.0,,search_fallback
sphinx-12,Submitted,16,85718,85718,0.0,,search_fallback
sphinx-21,Submitted,5,16930,16930,0.0,,search_fallback
sphinx-16,Submitted,32,139187,139187,0.0,,search_fallback
sphinx-24,Submitted,7,16211,16211,0.0,,search_fallback
sphinx-22,Submitted,13,30771,30771,0.0,,search_fallback
sphinx-23,Submitted,7,16447,16447,0.0,,search_fallback
sphinx-25,Submitted,4,5179,5179,0.0,,search_fallback
sphinx-28,Submitted,3,5507,5507,0.0,,search_fallback
sphinx-26,Submitted,15,38384,38384,0.0,,search_fallback
sphinx-29,Submitted,4,3657,3657,0.0,,search_fallback
sphinx-30,Submitted,4,9469,9469,0.0,,search_fallback
sphinx-31,Submitted,3,2760,2760,0.0,,search_fallback
sphinx-27,Submitted,10,23793,23793,0.0,,search_fallback
sphinx-32,Submitted,4,5973,5973,0.0,,search_fallback
sphinx-35,Submitted,2,1833,1833,0.0,,search_fallback
sphinx-34,Submitted,7,32647,32647,0.0,,search_fallback
sphinx-20,Submitted,40,240657,240657,0.0,,search_fallback
sphinx-36,Submitted,6,12875,12875,0.0,,search_fallback
sphinx-38,Submitted,7,19219,19219,0.0,,search_fallback
sphinx-39,Submitted,6,13173,13173,0.0,,search_fallback
sphinx-37,Submitted,8,27370,27370,0.0,,search_fallback
sphinx-40,Submitted,4,6363,6363,0.0,,search_fallback
sphinx-41,Submitted,7,29150,29150,0.0,,search_fallback
sphinx-42,Submitted,16,103486,103486,0.0,,search_fallback
sphinx-44,Submitted,8,15871,15871,0.0,,search_fallback
sphinx-33,Submitted,43,258298,258298,0.0,,search_fallback
sphinx-43,Submitted,22,111210,111210,0.0,,search_fallback
sphinx-45,Submitted,6,13456,13456,0.0,,search_fallback
sqlfluff-0,Submitted,3,3688,3688,0.0,,search_fallback
sphinx-47,Submitted,6,13718,13718,0.0,,search_fallback
sphinx-46,Submitted,9,27326,27326,0.0,,search_fallback
sqlfluff-2,Submitted,4,12037,12037,0.0,,search_fallback
sqlfluff-4,Submitted,4,4594,4594,0.0,,search_fallback
sqlfluff-5,Submitted,4,3993,3993,0.0,,search_fallback
sqlfluff-3,Submitted,10,19806,19806,0.0,,search_fallback
sqlfluff-6,Submitted,5,6199,6199,0.0,,search_fallback
sqlfluff-7,Submitted,5,7788,7788,0.0,,search_fallback
sqlfluff-8,Submitted,5,10438,10438,0.0,,search_fallback
sqlfluff-11,Submitted,6,10595,10595,0.0,,search_fallback
sqlfluff-9,Submitted,6,13126,13126,0.0,,search_fallback
sqlfluff-10,Submitted,7,14595,14595,0.0,,search_fallback
sqlfluff-13,Submitted,2,2823,2823,0.0,,search_fallback
sqlfluff-14,Submitted,4,6327,6327,0.0,,search_fallback
sqlfluff-12,Submitted,8,30353,30353,0.0,,search_fallback
sqlfluff-15,Submitted,7,14736,14736,0.0,,search_fallback
sqlfluff-17,Submitted,10,20953,20953,0.0,,search_fallback
sqlfluff-18,Submitted,5,6885,6885,0.0,,search_fallback
sqlfluff-16,Submitted,4,6842,6842,0.0,,search_fallback
sqlfluff-1,Submitted,46,213971,213971,0.0,,search_fallback
sqlfluff-19,Submitted,4,17704,17704,0.0,,search_fallback
sqlfluff-20,Submitted,20,50538,50538,0.0,,search_fallback
sqlfluff-21,Submitted,13,45791,45791,0.0,,search_fallback
sqlfluff-22,Submitted,4,8302,8302,0.0,,search_fallback
sqlfluff-23,Submitted,3,6349,6349,0.0,,search_fallback
sqlfluff-25,Submitted,6,12028,12028,0.0,,search_fallback
sqlfluff-28,Submitted,4,4227,4227,0.0,,search_fallback
sqlfluff-29,Submitted,4,3876,3876,0.0,,search_fallback
sqlfluff-30,Submitted,3,2967,2967,0.0,,search_fallback
sqlfluff-31,Submitted,3,5716,5716,0.0,,search_fallback
sqlfluff-26,Submitted,12,59332,59332,0.0,,search_fallback
sqlfluff-27,Submitted,12,94685,94685,0.0,,search_fallback
sqlfluff-32,Submitted,3,3606,3606,0.0,,search_fallback
sqlfluff-34,Submitted,2,1660,1660,0.0,,search_fallback
sqlfluff-33,Submitted,4,4943,4943,0.0,,search_fallback
sqlfluff-24,Submitted,12,85064,85064,0.0,,search_fallback
sqlfluff-37,Submitted,5,12655,12655,0.0,,search_fallback
sqlfluff-35,Submitted,10,17365,17365,0.0,,search_fallback
sqlfluff-40,Submitted,3,5297,5297,0.0,,search_fallback
sqlfluff-38,Submitted,9,41615,41615,0.0,,search_fallback
sqlfluff-36,Submitted,11,45960,45960,0.0,,search_fallback
sqlfluff-39,Submitted,5,8635,8635,0.0,,search_fallback
sqlfluff-44,Submitted,5,6533,6533,0.0,,search_fallback
sqlfluff-43,Submitted,9,34794,34794,0.0,,search_fallback
sqlfluff-42,Submitted,9,28638,28638,0.0,,search_fallback
sqlfluff-41,Submitted,14,38529,38529,0.0,,search_fallback
sqlfluff-47,Submitted,9,26287,26287,0.0,,search_fallback
sqlfluff-45,Submitted,9,19934,19934,0.0,,search_fallback
streamlink-1,Submitted,18,37920,37920,0.0,,search_fallback
sqlfluff-46,Submitted,11,51765,51765,0.0,,search_fallback
streamlink-2,Submitted,24,98587,98587,0.0,,search_fallback
streamlink-0,Submitted,39,191431,191431,0.0,,search_fallback
streamlink-5,Submitted,3,3823,3823,0.0,,search_fallback
streamlink-3,Submitted,16,59451,59451,0.0,,search_fallback
streamlink-4,Submitted,16,51934,51934,0.0,,search_fallback
streamlink-6,Submitted,35,135387,135387,0.0,,search_fallback
streamlink-9,Submitted,28,106173,106173,0.0,,search_fallback
streamlink-8,Submitted,28,117886,117886,0.0,,search_fallback
streamlink-11,Submitted,4,5507,5507,0.0,,search_fallback
streamlink-7,Submitted,41,269507,269507,0.0,,search_fallback
streamlink-10,Submitted,39,151713,151713,0.0,,search_fallback
streamlink-12,Submitted,34,114335,114335,0.0,,search_fallback
streamlink-13,Submitted,21,125199,125199,0.0,,search_fallback
streamlink-14,Submitted,22,74094,74094,0.0,,search_fallback
streamlink-18,Submitted,5,7045,7045,0.0,,search_fallback
streamlink-19,Submitted,4,9505,9505,0.0,,search_fallback
streamlink-15,Submitted,35,130815,130815,0.0,,search_fallback
streamlink-20,Submitted,10,43373,43373,0.0,,search_fallback
streamlink-17,Submitted,36,194978,195885,0.0,,search_fallback
streamlink-22,Submitted,20,99181,99181,0.0,,search_fallback
streamlink-21,Submitted,25,119159,119159,0.0,,search_fallback
streamlink-23,Submitted,31,111293,111293,0.0,,search_fallback
streamlink-26,Submitted,14,37211,37211,0.0,,search_fallback
streamlink-25,Submitted,29,126595,126595,0.0,,search_fallback
streamlink-28,Submitted,5,7638,7638,0.0,,search_fallback
streamlink-27,Submitted,14,42155,42155,0.0,,search_fallback
streamlink-29,Submitted,4,4301,4301,0.0,,search_fallback
streamlink-24,Submitted,51,375736,375736,0.0,,search_fallback
streamlink-32,Submitted,8,14075,14075,0.0,,search_fallback
streamlink-33,Submitted,4,9083,9083,0.0,,search_fallback
streamlink-30,Submitted,29,220720,220720,0.0,,search_fallback
streamlink-35,Submitted,5,7056,7056,0.0,,search_fallback
streamlink-31,Submitted,34,240133,240133,0.0,,search_fallback
streamlink-37,Submitted,6,8743,8743,0.0,,search_fallback
streamlink-34,Submitted,49,391376,391376,0.0,,search_fallback
streamlink-39,Submitted,26,103881,103881,0.0,,search_fallback
streamlink-38,Submitted,43,564745,564745,0.0,,search_fallback
streamlink-41,Submitted,5,6703,6703,0.0,,search_fallback
streamlink-36,Submitted,91,1150098,1150098,0.0,,search_fallback
streamlink-40,Submitted,3,9670,9670,0.0,,search_fallback
streamlink-44,Submitted,4,6121,6121,0.0,,search_fallback
streamlink-42,Submitted,29,120894,120894,0.0,,search_fallback
streamlink-45,Submitted,7,17218,17218,0.0,,search_fallback
streamlink-43,Submitted,34,191656,191656,0.0,,search_fallback
streamlink-16,Submitted,47,418080,422744,0.0,,search_fallback
sympy-0,Submitted,5,11239,11239,0.0,,search_fallback
sympy-1,Submitted,4,5242,5242,0.0,,search_fallback
sympy-3,Submitted,7,12494,12494,0.0,,search_fallback
sympy-2,Submitted,5,13289,13289,0.0,,search_fallback
sympy-5,Submitted,3,3910,3910,0.0,,search_fallback
sympy-4,Submitted,4,4474,4474,0.0,,search_fallback
sympy-7,Submitted,4,6625,6625,0.0,,search_fallback
sympy-6,Submitted,5,6193,6193,0.0,,search_fallback
sympy-8,Submitted,4,5561,5561,0.0,,search_fallback
sympy-9,Submitted,3,6413,6413,0.0,,search_fallback
streamlink-47,Submitted,44,259404,259404,0.0,,search_fallback
sympy-10,Submitted,6,11470,11470,0.0,,search_fallback
sympy-12,Submitted,5,12780,12780,0.0,,search_fallback
sympy-11,Submitted,10,19424,19424,0.0,,search_fallback
sympy-15,Submitted,7,11125,11125,0.0,,search_fallback
streamlink-46,Submitted,47,184209,184209,0.0,,search_fallback
sympy-13,Submitted,14,61143,61143,0.0,,search_fallback
sympy-17,Submitted,6,15397,15397,0.0,,search_fallback
sympy-18,Submitted,7,19743,19743,0.0,,search_fallback
sympy-14,Submitted,31,159919,159919,0.0,,search_fallback
sympy-16,Submitted,27,113072,113072,0.0,,search_fallback
sympy-20,Submitted,11,26175,26175,0.0,,search_fallback
sympy-19,Submitted,23,86817,86817,0.0,,search_fallback
sympy-21,Submitted,5,18829,18829,0.0,,search_fallback
sympy-22,Submitted,15,39445,39445,0.0,,search_fallback
sympy-25,Submitted,8,19414,19414,0.0,,search_fallback
sympy-26,Submitted,6,25686,25686,0.0,,search_fallback
sympy-28,Submitted,1,832,832,0.0,,search_fallback
sympy-27,Submitted,3,4321,4321,0.0,,search_fallback
sympy-24,Submitted,11,49200,49200,0.0,,search_fallback
sympy-29,Submitted,4,5101,5101,0.0,,search_fallback
sympy-30,Submitted,4,5916,5916,0.0,,search_fallback
sympy-32,Submitted,3,4263,4263,0.0,,search_fallback
sympy-31,Submitted,5,8841,8841,0.0,,search_fallback
sympy-34,Submitted,3,3102,3102,0.0,,search_fallback
sympy-23,Submitted,28,110573,110573,0.0,,search_fallback
sympy-33,Submitted,5,8033,8033,0.0,,search_fallback
sympy-36,Submitted,4,6721,6721,0.0,,search_fallback
sympy-37,Submitted,6,11666,11666,0.0,,search_fallback
sympy-35,Submitted,15,31045,31045,0.0,,search_fallback
sympy-40,Submitted,7,9563,9563,0.0,,search_fallback
sympy-39,Submitted,11,24360,24360,0.0,,search_fallback
sympy-41,Submitted,8,28790,28790,0.0,,search_fallback
sympy-43,Submitted,4,9177,9177,0.0,,search_fallback
sympy-42,Submitted,14,50434,50434,0.0,,search_fallback
sympy-38,Submitted,24,142439,142439,0.0,,search_fallback
sympy-47,Submitted,5,9344,9344,0.0,,search_fallback
sympy-44,Submitted,10,68915,68915,0.0,,search_fallback
sympy-46,Submitted,7,19122,19122,0.0,,search_fallback
sympy-45,Submitted,16,39871,39871,0.0,,search_fallback
xarray-1,Submitted,7,11431,11431,0.0,,search_fallback
xarray-4,Submitted,3,6655,6655,0.0,,search_fallback
xarray-0,Submitted,8,38690,38690,0.0,,search_fallback
xarray-2,Submitted,6,28054,28054,0.0,,search_fallback
xarray-5,Submitted,4,5543,5543,0.0,,search_fallback
xarray-6,Submitted,7,17522,17522,0.0,,search_fallback
xarray-3,Submitted,9,37074,37074,0.0,,search_fallback
xarray-7,Submitted,4,5719,5719,0.0,,search_fallback
xarray-8,Submitted,8,29433,29433,0.0,,search_fallback
xarray-11,Submitted,10,25460,25460,0.0,,search_fallback
xarray-10,Submitted,8,22789,22789,0.0,,search_fallback
xarray-12,Submitted,4,6766,6766,0.0,,search_fallback
xarray-15,Submitted,4,12690,12690,0.0,,search_fallback
xarray-13,Submitted,7,16256,16256,0.0,,search_fallback
xarray-9,Submitted,6,27999,27999,0.0,,search_fallback
xarray-16,Submitted,5,7050,7050,0.0,,search_fallback
xarray-14,Submitted,10,23997,23997,0.0,,search_fallback
xarray-18,Submitted,3,3667,3667,0.0,,search_fallback
xarray-20,OSError,1,835,835,0.0,,search_fallback
xarray-19,Submitted,9,36488,36488,0.0,,search_fallback
xarray-21,Submitted,9,16820,16820,0.0,,search_fallback
xarray-24,Submitted,3,3388,3388,0.0,,search_fallback
xarray-17,Submitted,13,55298,55298,0.0,,search_fallback
xarray-25,Submitted,7,12898,12898,0.0,,search_fallback
xarray-22,Submitted,22,102551,102551,0.0,,search_fallback
xarray-23,Submitted,8,40597,40597,0.0,,search_fallback
xarray-26,Submitted,7,18712,18712,0.0,,search_fallback
xarray-29,Submitted,3,3565,3565,0.0,,search_fallback
xarray-31,Submitted,3,4698,4698,0.0,,search_fallback
xarray-30,Submitted,5,5686,5686,0.0,,search_fallback
xarray-28,Submitted,7,14597,14597,0.0,,search_fallback
xarray-32,Submitted,5,5981,5981,0.0,,search_fallback
xarray-34,Submitted,3,3379,3379,0.0,,search_fallback
xarray-33,Submitted,5,7859,7859,0.0,,search_fallback
xarray-27,Submitted,8,20818,20818,0.0,,search_fallback
xarray-35,Submitted,3,3240,3240,0.0,,search_fallback
xarray-38,Submitted,3,4653,4653,0.0,,search_fallback
xarray-36,Submitted,4,10164,10164,0.0,,search_fallback
xarray-40,Submitted,5,8791,8791,0.0,,search_fallback
xarray-41,Submitted,6,28051,28051,0.0,,search_fallback
xarray-37,Submitted,5,14606,14606,0.0,,search_fallback
xarray-43,OSError,4,10315,10315,0.0,,search_fallback
xarray-39,Submitted,16,60675,60675,0.0,,search_fallback
xarray-42,Submitted,6,12312,12312,0.0,,search_fallback
xarray-44,Submitted,8,21480,21480,0.0,,search_fallback
xarray-46,Submitted,9,25665,25665,0.0,,search_fallback
xarray-45,Submitted,5,9016,9016,0.0,,search_fallback
xarray-47,Submitted,9,33068,33068,0.0,,search_fallback
