instance_id,exit_status,steps,trace_tokens,billed_tokens,cost_usd,correct,tools_prompt
sphinx-10,Submitted,3,4814,4814,0.0,,neutral
sphinx-11,Submitted,5,13216,13216,0.0,,neutral
sphinx-12,Submitted,8,13322,13322,0.0,,neutral
sphinx-13,Submitted,7,13211,13211,0.0,,neutral
sphinx-15,Submitted,4,3896,3896,0.0,,neutral
sphinx-14,Submitted,7,10404,10404,0.0,,neutral
sphinx-17,Submitted,3,4687,4687,0.0,,neutral
sphinx-18,Submitted,4,5105,5105,0.0,,neutral
sphinx-16,Submitted,12,38428,38428,0.0,,neutral
sphinx-20,OSError,10,28228,28228,0.0,,neutral
sphinx-21,OSError,10,25594,25594,0.0,,neutral
sphinx-23,Submitted,6,8245,8245,0.0,,neutral
sphinx-22,Submitted,10,31598,31598,0.0,,neutral
sphinx-24,Submitted,3,3593,3593,0.0,,neutral
sphinx-26,Submitted,3,4869,4869,0.0,,neutral
sphinx-25,Submitted,4,12597,12597,0.0,,neutral
sphinx-19,LimitsExceeded,30,219493,219493,0.0,,neutral
sphinx-29,Submitted,2,2321,2321,0.0,,neutral
sphinx-27,Submitted,6,32656,32656,0.0,,neutral
sphinx-30,Submitted,5,14261,14261,0.0,,neutral
sphinx-31,Submitted,4,5867,5867,0.0,,neutral
sphinx-32,Submitted,3,4187,4187,0.0,,neutral
sphinx-28,Submitted,10,30913,30913,0.0,,neutral
sphinx-35,Submitted,3,4610,4610,0.0,,neutral
sphinx-33,Submitted,4,11075,11075,0.0,,neutral
sphinx-36,Submitted,3,3510,3510,0.0,,neutral
sphinx-34,Submitted,8,17855,17855,0.0,,neutral
sphinx-39,Submitted,3,4599,4599,0.0,,neutral
sphinx-38,Submitted,10,48602,48602,0.0,,neutral
sphinx-37,Submitted,12,33018,33018,0.0,,neutral
sphinx-40,Submitted,10,27487,27487,0.0,,neutral
sphinx-41,Submitted,3,4705,4705,0.0,,neutral
sphinx-42,Submitted,3,4683,4683,0.0,,neutral
sphinx-43,Submitted,6,8785,8785,0.0,,neutral
sphinx-45,Submitted,7,20674,20674,0.0,,neutral
sphinx-46,Submitted,3,4186,4186,0.0,,neutral
sqlfluff-0,Submitted,11,23884,23884,0.0,,neutral
sphinx-47,Submitted,12,23956,23956,0.0,,neutral
sqlfluff-1,Submitted,9,10028,10028,0.0,,neutral
sqlfluff-2,Submitted,8,17448,17448,0.0,,neutral
sqlfluff-3,Submitted,3,3977,3977,0.0,,neutral
sqlfluff-4,Submitted,6,20475,20475,0.0,,neutral
sqlfluff-5,Submitted,6,16808,16808,0.0,,neutral
sqlfluff-6,Submitted,3,4277,4277,0.0,,neutral
sqlfluff-8,Submitted,6,12066,12066,0.0,,neutral
sphinx-44,LimitsExceeded,30,132322,132322,0.0,,neutral
sqlfluff-7,Submitted,11,28503,28503,0.0,,neutral
sqlfluff-10,Submitted,3,8361,8361,0.0,,neutral
sqlfluff-9,Submitted,4,6289,6289,0.0,,neutral
sqlfluff-11,Submitted,3,4706,4706,0.0,,neutral
sqlfluff-13,Submitted,5,6188,6188,0.0,,neutral
sqlfluff-14,Submitted,6,8256,8256,0.0,,neutral
sqlfluff-12,Submitted,9,46002,46002,0.0,,neutral
sqlfluff-15,Submitted,4,8750,8750,0.0,,neutral
sqlfluff-16,Submitted,5,7206,9873,0.0,,neutral
sqlfluff-18,Submitted,5,8767,8767,0.0,,neutral
sqlfluff-17,Submitted,9,18093,18941,0.0,,neutral
sqlfluff-19,Submitted,5,20683,20683,0.0,,neutral
requests-4,ContextWindowExceededError,14,208554,264169,0.0,,neutral
sqlfluff-20,Submitted,12,27319,27319,0.0,,neutral
sqlfluff-21,OSError,9,18525,18525,0.0,,neutral
sqlfluff-23,Submitted,8,11705,11705,0.0,,neutral
sqlfluff-25,Submitted,3,4386,4386,0.0,,neutral
sqlfluff-26,Submitted,3,4331,4331,0.0,,neutral
sqlfluff-22,Submitted,15,97442,97442,0.0,,neutral
sqlfluff-28,Submitted,3,4783,4783,0.0,,neutral
sqlfluff-29,Submitted,3,6262,6262,0.0,,neutral
sqlfluff-30,Submitted,3,4608,4608,0.0,,neutral
sqlfluff-24,Submitted,11,65586,65586,0.0,,neutral
sqlfluff-27,Submitted,8,23887,23887,0.0,,neutral
sqlfluff-32,Submitted,4,6013,6013,0.0,,neutral
sqlfluff-34,Submitted,3,6252,6252,0.0,,neutral
sqlfluff-35,Submitted,3,5245,5245,0.0,,neutral
sqlfluff-33,Submitted,10,19633,19633,0.0,,neutral
sqlfluff-36,Submitted,3,4762,4762,0.0,,neutral
sqlfluff-38,Submitted,3,4417,4417,0.0,,neutral
sqlfluff-39,Submitted,3,5379,5379,0.0,,neutral
sqlfluff-31,Submitted,16,75228,75228,0.0,,neutral
sqlfluff-40,Submitted,3,5368,5368,0.0,,neutral
sqlfluff-37,Submitted,7,12721,12721,0.0,,neutral
sqlfluff-43,Submitted,3,4441,4441,0.0,,neutral
sqlfluff-42,Submitted,4,8450,8450,0.0,,neutral
sqlfluff-44,Submitted,5,9819,9819,0.0,,neutral
sqlfluff-47,Submitted,3,3521,3521,0.0,,neutral
sqlfluff-45,OSError,8,36929,36929,0.0,,neutral
sqlfluff-46,Submitted,8,18690,18690,0.0,,neutral
sqlfluff-41,Submitted,15,71041,71041,0.0,,neutral
streamlink-0,Submitted,7,8923,8923,0.0,,neutral
streamlink-2,Submitted,4,8686,8686,0.0,,neutral
streamlink-3,Submitted,6,10907,10907,0.0,,neutral
streamlink-5,Submitted,3,5048,5048,0.0,,neutral
streamlink-4,Submitted,7,9717,9717,0.0,,neutral
streamlink-1,Submitted,12,18169,18169,0.0,,neutral
streamlink-8,Submitted,4,8748,8748,0.0,,neutral
streamlink-9,Submitted,6,15176,15176,0.0,,neutral
streamlink-10,Submitted,6,8027,8027,0.0,,neutral
streamlink-6,Submitted,15,42336,42336,0.0,,neutral
streamlink-11,Submitted,9,19730,19730,0.0,,neutral
streamlink-13,Submitted,11,19685,19685,0.0,,neutral
streamlink-12,Submitted,14,19689,19689,0.0,,neutral
streamlink-7,LimitsExceeded,30,256612,256612,0.0,,neutral
streamlink-14,Submitted,10,14657,14657,0.0,,neutral
streamlink-15,Submitted,10,17912,17912,0.0,,neutral
streamlink-18,Submitted,4,6054,6054,0.0,,neutral
streamlink-17,Submitted,11,14537,14537,0.0,,neutral
streamlink-19,Submitted,10,13451,13451,0.0,,neutral
streamlink-20,Submitted,14,34945,34945,0.0,,neutral
streamlink-22,Submitted,5,9012,9012,0.0,,neutral
streamlink-16,ContextWindowExceededError,24,302674,335346,0.0,,neutral
streamlink-23,Submitted,6,16366,16366,0.0,,neutral
streamlink-25,Submitted,4,4330,4330,0.0,,neutral
streamlink-24,Submitted,9,21971,21971,0.0,,neutral
streamlink-28,Submitted,3,5002,5002,0.0,,neutral
streamlink-26,Submitted,13,16216,16216,0.0,,neutral
streamlink-30,Submitted,3,4141,4141,0.0,,neutral
streamlink-29,Submitted,5,12126,12126,0.0,,neutral
streamlink-21,LimitsExceeded,30,145017,145017,0.0,,neutral
streamlink-31,Submitted,10,34792,34792,0.0,,neutral
streamlink-33,Submitted,7,13753,13753,0.0,,neutral
streamlink-27,LimitsExceeded,30,254568,254568,0.0,,neutral
streamlink-35,Submitted,2,1539,1539,0.0,,neutral
streamlink-34,Submitted,8,8248,8248,0.0,,neutral
streamlink-38,Submitted,7,18941,18941,0.0,,neutral
streamlink-36,Submitted,12,44010,44010,0.0,,neutral
streamlink-39,Submitted,4,8584,8584,0.0,,neutral
streamlink-32,Submitted,29,133379,133379,0.0,,neutral
streamlink-41,Submitted,8,13678,13678,0.0,,neutral
streamlink-40,Submitted,13,29106,29106,0.0,,neutral
streamlink-37,Submitted,22,147030,147030,0.0,,neutral
streamlink-43,Submitted,10,51702,51702,0.0,,neutral
streamlink-45,Submitted,4,10575,10575,0.0,,neutral
streamlink-46,Submitted,8,10008,10008,0.0,,neutral
streamlink-47,Submitted,10,11217,11217,0.0,,neutral
streamlink-44,OSError,16,36766,36766,0.0,,neutral
sympy-1,Submitted,6,10902,10902,0.0,,neutral
streamlink-42,LimitsExceeded,30,167316,167316,0.0,,neutral
sympy-4,Submitted,4,10444,10444,0.0,,neutral
sympy-3,Submitted,5,5292,5292,0.0,,neutral
sympy-0,Submitted,9,38068,38068,0.0,,neutral
sympy-5,Submitted,3,5238,5238,0.0,,neutral
sympy-6,Submitted,3,5460,5460,0.0,,neutral
sympy-7,Submitted,4,8451,8451,0.0,,neutral
sympy-9,Submitted,2,2372,2372,0.0,,neutral
sympy-8,Submitted,3,4195,4195,0.0,,neutral
sympy-11,Submitted,4,6244,6244,0.0,,neutral
sympy-10,Submitted,6,16154,16154,0.0,,neutral
sympy-12,Submitted,8,16091,16091,0.0,,neutral
sympy-13,Submitted,4,5703,5703,0.0,,neutral
sympy-14,Submitted,5,11167,11167,0.0,,neutral
sympy-15,Submitted,9,21661,21661,0.0,,neutral
sympy-17,Submitted,5,6491,6491,0.0,,neutral
sympy-16,Submitted,9,10095,10095,0.0,,neutral
sympy-18,Submitted,5,8239,8239,0.0,,neutral
sympy-21,Submitted,3,3422,3422,0.0,,neutral
sympy-2,Submitted,21,107119,107119,0.0,,neutral
sympy-20,OSError,7,16846,16846,0.0,,neutral
sympy-19,Submitted,10,31558,31558,0.0,,neutral
sympy-22,Submitted,4,6421,6421,0.0,,neutral
sympy-25,Submitted,4,8422,8422,0.0,,neutral
sympy-26,Submitted,4,19290,19290,0.0,,neutral
sympy-27,Submitted,3,4827,4827,0.0,,neutral
sympy-28,Submitted,4,5218,5218,0.0,,neutral
sympy-29,Submitted,3,4637,4637,0.0,,neutral
sympy-30,Submitted,3,6944,6944,0.0,,neutral
sympy-31,Submitted,4,10759,10759,0.0,,neutral
sympy-32,Submitted,3,4239,4239,0.0,,neutral
sympy-34,Submitted,4,8730,8730,0.0,,neutral
sympy-33,Submitted,5,14405,14405,0.0,,neutral
sympy-35,Submitted,3,5109,5109,0.0,,neutral
sympy-36,Submitted,3,6794,6794,0.0,,neutral
sympy-37,Submitted,5,9615,9615,0.0,,neutral
sympy-39,Submitted,3,4642,4642,0.0,,neutral
sympy-23,LimitsExceeded,30,159762,159762,0.0,,neutral
sympy-41,Submitted,5,8125,8125,0.0,,neutral
sympy-38,Submitted,16,88176,88176,0.0,,neutral
sympy-42,Submitted,7,26167,26167,0.0,,neutral
sympy-43,Submitted,3,3999,3999,0.0,,neutral
sympy-24,LimitsExceeded,30,200371,200371,0.0,,neutral
sympy-40,ContextWindowExceededError,16,271962,305404,0.0,,neutral
sympy-46,Submitted,5,9830,9830,0.0,,neutral
sympy-47,Submitted,3,5901,5901,0.0,,neutral
xarray-1,Submitted,5,6001,6001,0.0,,neutral
xarray-0,Submitted,6,9781,9781,0.0,,neutral
sympy-44,Submitted,8,16691,16691,0.0,,neutral
xarray-2,Submitted,3,4179,4179,0.0,,neutral
xarray-4,Submitted,5,9754,9754,0.0,,neutral
xarray-6,Submitted,4,7851,7851,0.0,,neutral
xarray-3,Submitted,8,25508,25508,0.0,,neutral
xarray-5,Submitted,7,35405,35405,0.0,,neutral
xarray-7,Submitted,3,4123,4123,0.0,,neutral
xarray-8,Submitted,3,4643,4643,0.0,,neutral
xarray-10,Submitted,5,7940,7940,0.0,,neutral
xarray-9,Submitted,6,11211,11211,0.0,,neutral
xarray-11,Submitted,4,8382,8382,0.0,,neutral
xarray-13,Submitted,7,17797,17797,0.0,,neutral
xarray-12,Submitted,8,10163,10163,0.0,,neutral
sympy-45,LimitsExceeded,30,136028,136028,0.0,,neutral
xarray-14,Submitted,7,14992,14992,0.0,,neutral
xarray-17,Submitted,5,8500,8500,0.0,,neutral
xarray-15,Submitted,8,8066,8066,0.0,,neutral
xarray-16,Submitted,11,12583,12583,0.0,,neutral
xarray-18,Submitted,13,76336,76336,0.0,,neutral
xarray-21,Submitted,7,14464,14464,0.0,,neutral
xarray-19,Submitted,12,23891,23891,0.0,,neutral
xarray-22,Submitted,6,14524,14524,0.0,,neutral
xarray-24,Submitted,3,4756,4756,0.0,,neutral
xarray-20,Submitted,15,76524,76524,0.0,,neutral
xarray-27,Submitted,4,11672,11672,0.0,,neutral
xarray-26,Submitted,8,33501,33501,0.0,,neutral
xarray-28,Submitted,3,5783,5783,0.0,,neutral
xarray-23,Submitted,11,38272,38272,0.0,,neutral
xarray-30,Submitted,2,2346,2346,0.0,,neutral
xarray-29,Submitted,4,7987,7987,0.0,,neutral
xarray-31,Submitted,3,4463,4463,0.0,,neutral
xarray-32,Submitted,4,6055,6055,0.0,,neutral
xarray-34,Submitted,5,9750,9750,0.0,,neutral
xarray-35,Submitted,3,4293,4293,0.0,,neutral
xarray-33,Submitted,8,33777,33777,0.0,,neutral
xarray-36,Submitted,5,25103,25103,0.0,,neutral
xarray-37,Submitted,5,17645,17645,0.0,,neutral
xarray-38,Submitted,4,10646,10646,0.0,,neutral
xarray-39,Submitted,5,19070,19070,0.0,,neutral
xarray-41,Submitted,4,11486,11486,0.0,,neutral
xarray-40,Submitted,6,20962,20962,0.0,,neutral
xarray-43,Submitted,3,4390,4390,0.0,,neutral
xarray-42,Submitted,4,11909,11909,0.0,,neutral
xarray-25,Submitted,21,182237,182237,0.0,,neutral
xarray-45,OSError,6,13636,13636,0.0,,neutral
xarray-46,OSError,7,11770,11770,0.0,,neutral
xarray-44,Submitted,22,59273,59273,0.0,,neutral
xarray-47,Submitted,15,82786,82786,0.0,,neutral
