instance_id,exit_status,steps,trace_tokens,billed_tokens,cost_usd,correct
sqlfluff-38,Submitted,4,6866,7280,0.0,
sqlfluff-36,Submitted,14,63997,71687,0.0,
sqlfluff-41,Submitted,8,23353,23353,0.0,
sqlfluff-44,Submitted,4,5977,5977,0.0,
sqlfluff-43,Submitted,4,5152,5152,0.0,
sqlfluff-42,Submitted,5,23073,23073,0.0,
sqlfluff-46,Submitted,4,7162,7162,0.0,
sqlfluff-47,Submitted,6,9572,9572,0.0,
sqlfluff-45,Submitted,10,25637,25637,0.0,
streamlink-2,Submitted,3,2377,2377,0.0,
streamlink-3,Submitted,19,58299,58299,0.0,
streamlink-4,Submitted,4,6062,6062,0.0,
streamlink-5,Submitted,5,4495,4495,0.0,
streamlink-0,Submitted,24,104237,104237,0.0,
streamlink-1,Submitted,26,90367,90367,0.0,
streamlink-8,Submitted,8,9577,9577,0.0,
streamlink-7,Submitted,21,54098,54098,0.0,
streamlink-6,LimitsExceeded,30,69145,69145,0.0,
streamlink-9,Submitted,21,36355,36355,0.0,
streamlink-11,Submitted,16,33362,33362,0.0,
streamlink-12,Submitted,26,62111,62111,0.0,
streamlink-10,Submitted,26,113486,113486,0.0,
streamlink-13,LimitsExceeded,30,165023,165023,0.0,
streamlink-15,Submitted,22,49506,49506,0.0,
streamlink-14,LimitsExceeded,30,117683,117683,0.0,
streamlink-17,Submitted,4,6200,6200,0.0,
streamlink-16,Submitted,19,75458,75458,0.0,
streamlink-19,Submitted,5,10566,10566,0.0,
streamlink-18,LimitsExceeded,30,79553,79553,0.0,
streamlink-20,Submitted,25,80161,80161,0.0,
streamlink-21,Submitted,15,45056,45056,0.0,
streamlink-22,Submitted,19,37772,37772,0.0,
streamlink-23,Submitted,20,55567,55567,0.0,
streamlink-24,Submitted,6,19531,19531,0.0,
streamlink-25,Submitted,10,38781,38781,0.0,
streamlink-28,Submitted,3,3079,3079,0.0,
streamlink-27,Submitted,12,23374,23374,0.0,
streamlink-26,Submitted,12,31039,31039,0.0,
streamlink-29,Submitted,4,5173,5173,0.0,
streamlink-30,Submitted,21,63927,63927,0.0,
streamlink-31,Submitted,17,37245,37245,0.0,
streamlink-33,LimitsExceeded,30,155091,155091,0.0,
streamlink-35,Submitted,3,3801,3801,0.0,
streamlink-32,LimitsExceeded,30,82171,82171,0.0,
streamlink-36,Submitted,1,2331,2331,0.0,
streamlink-37,Submitted,19,90100,90100,0.0,
streamlink-34,LimitsExceeded,30,129664,129664,0.0,
streamlink-38,LimitsExceeded,30,120536,120536,0.0,
streamlink-39,LimitsExceeded,30,106969,106969,0.0,
streamlink-41,Submitted,3,3408,3408,0.0,
streamlink-40,LimitsExceeded,30,75853,75853,0.0,
streamlink-44,Submitted,5,10760,10760,0.0,
sqlfluff-40,Submitted,8,20810,25795,0.0,
streamlink-42,Submitted,4,18148,18148,0.0,
streamlink-43,LimitsExceeded,30,113495,113495,0.0,
sympy-0,Submitted,1,749,749,0.0,
streamlink-45,Submitted,7,10756,10756,0.0,
sympy-2,Submitted,2,2820,2820,0.0,
streamlink-46,Submitted,16,29828,29828,0.0,
sympy-4,Submitted,3,2905,2905,0.0,
streamlink-47,Submitted,11,20012,20012,0.0,
sympy-5,Submitted,4,3928,3928,0.0,
sympy-1,Submitted,9,17765,17765,0.0,
sympy-6,Submitted,3,2749,2749,0.0,
sympy-3,Submitted,3,5914,5914,0.0,
sympy-7,Submitted,3,3032,3032,0.0,
sympy-8,Submitted,4,8406,8406,0.0,
sympy-9,Submitted,2,2787,2787,0.0,
sympy-11,Submitted,6,8777,8777,0.0,
sympy-12,Submitted,1,1294,1294,0.0,
sympy-10,Submitted,5,8970,8970,0.0,
sympy-13,Submitted,9,19775,19775,0.0,
sympy-17,Submitted,5,7400,7400,0.0,
sympy-14,Submitted,6,11038,11038,0.0,
sympy-15,Submitted,12,25930,25930,0.0,
sympy-18,Submitted,4,5338,5338,0.0,
sympy-16,Submitted,9,23037,23037,0.0,
sympy-20,Submitted,6,11545,11545,0.0,
sympy-19,Submitted,16,28248,28248,0.0,
sympy-21,Submitted,8,13522,13522,0.0,
sympy-22,Submitted,11,17330,17330,0.0,
sympy-24,Submitted,5,12573,12573,0.0,
sympy-26,Submitted,6,12263,12263,0.0,
sympy-25,Submitted,2,3880,3880,0.0,
sympy-29,Submitted,1,649,649,0.0,
sympy-28,Submitted,1,687,687,0.0,
sympy-31,Submitted,1,969,969,0.0,
sympy-32,Submitted,2,1437,1437,0.0,
sympy-30,Submitted,4,4972,4972,0.0,
sympy-23,Submitted,11,49710,49710,0.0,
sympy-33,Submitted,2,1744,1744,0.0,
sympy-27,Submitted,4,5803,5803,0.0,
sympy-35,Submitted,2,1696,1696,0.0,
sympy-34,Submitted,5,4925,4925,0.0,
sympy-37,Submitted,4,4948,4948,0.0,
sympy-36,Submitted,1,2313,2313,0.0,
sympy-39,Submitted,7,16506,16506,0.0,
sympy-41,Submitted,6,13465,13465,0.0,
sympy-42,Submitted,3,10423,10423,0.0,
sympy-43,Submitted,5,16068,16068,0.0,
sympy-44,Submitted,7,8971,8971,0.0,
sympy-38,Submitted,20,78250,78250,0.0,
sympy-40,Submitted,7,20367,20367,0.0,
sympy-46,Submitted,8,16790,16790,0.0,
xarray-1,Submitted,3,3062,3062,0.0,
xarray-0,Submitted,6,32982,32982,0.0,
sympy-45,Submitted,16,59445,59445,0.0,
sympy-47,Submitted,6,9051,9051,0.0,
xarray-2,Submitted,4,6300,6300,0.0,
xarray-6,Submitted,7,13468,13468,0.0,
xarray-4,Submitted,5,9291,9291,0.0,
xarray-5,Submitted,8,29952,29952,0.0,
xarray-3,Submitted,5,9465,9465,0.0,
xarray-7,Submitted,3,4365,4365,0.0,
xarray-10,Submitted,2,2245,2245,0.0,
xarray-9,Submitted,2,2372,2372,0.0,
xarray-8,Submitted,4,10840,10840,0.0,
xarray-13,Submitted,1,1834,1834,0.0,
xarray-11,Submitted,11,23838,23838,0.0,
xarray-14,Submitted,5,16792,16792,0.0,
xarray-12,Submitted,6,15489,15489,0.0,
xarray-15,Submitted,7,8151,8151,0.0,
xarray-18,Submitted,1,804,804,0.0,
xarray-16,Submitted,4,5570,5570,0.0,
xarray-17,Submitted,11,20996,20996,0.0,
xarray-20,Submitted,4,13204,13204,0.0,
xarray-19,Submitted,13,28108,28108,0.0,
xarray-21,Submitted,5,10459,10459,0.0,
xarray-24,Submitted,3,3381,3381,0.0,
xarray-25,Submitted,1,1053,1053,0.0,
xarray-26,Submitted,3,4198,4198,0.0,
xarray-23,Submitted,8,15111,15111,0.0,
xarray-22,Submitted,10,24241,24241,0.0,
xarray-27,Submitted,5,10962,10962,0.0,
xarray-29,Submitted,3,4298,4298,0.0,
xarray-30,Submitted,5,4290,4290,0.0,
xarray-31,Submitted,2,1973,1973,0.0,
xarray-33,Submitted,2,1473,1473,0.0,
xarray-34,Submitted,3,2349,2349,0.0,
xarray-32,Submitted,4,4389,4389,0.0,
xarray-35,Submitted,3,2071,2071,0.0,
xarray-28,Submitted,6,33097,33097,0.0,
xarray-36,Submitted,3,7518,7518,0.0,
xarray-37,Submitted,2,2939,2939,0.0,
xarray-40,Submitted,9,15501,15501,0.0,
xarray-41,Submitted,4,7690,7690,0.0,
xarray-42,OSError,2,1269,1269,0.0,
xarray-38,Submitted,6,32610,32610,0.0,
xarray-43,Submitted,7,13356,13356,0.0,
xarray-39,Submitted,4,10672,10672,0.0,
xarray-46,OSError,2,2067,2067,0.0,
xarray-45,Submitted,5,7957,7957,0.0,
xarray-47,Submitted,8,18795,18795,0.0,
xarray-44,Submitted,11,28447,28447,0.0,
