instance_id,exit_status,steps,trace_tokens,billed_tokens,cost_usd,correct
sqlfluff-47,Submitted,16,29389,29389,0.0,
sqlfluff-45,Submitted,34,97619,97619,0.0,
sqlfluff-38,Submitted,81,496634,496634,0.0,
streamlink-2,Submitted,10,12170,12170,0.0,
streamlink-0,Submitted,31,78833,78833,0.0,
streamlink-3,Submitted,26,56253,56253,0.0,
streamlink-5,Submitted,20,37139,37139,0.0,
streamlink-4,Submitted,11,15777,15777,0.0,
streamlink-1,Submitted,30,81087,81087,0.0,
streamlink-6,Submitted,17,29846,29846,0.0,
streamlink-8,Submitted,23,49524,49524,0.0,
streamlink-9,Submitted,20,39061,39061,0.0,
streamlink-11,Submitted,22,45308,45308,0.0,
streamlink-13,Submitted,20,39076,39076,0.0,
streamlink-12,Submitted,22,47089,47089,0.0,
streamlink-7,Submitted,100,735766,735766,0.0,
streamlink-15,Submitted,3,3076,3076,0.0,
streamlink-10,Submitted,92,626824,626824,0.0,
streamlink-16,Submitted,17,30811,30811,0.0,
streamlink-17,Submitted,30,78810,78810,0.0,
streamlink-19,Submitted,17,29054,29054,0.0,
streamlink-18,Submitted,41,135176,135176,0.0,
streamlink-22,Submitted,17,28470,28470,0.0,
streamlink-14,Submitted,102,785722,785722,0.0,
streamlink-20,Submitted,69,369181,369181,0.0,
streamlink-25,Submitted,16,33999,33999,0.0,
streamlink-21,Submitted,50,224744,224744,0.0,
streamlink-26,Submitted,16,26322,26322,0.0,
streamlink-28,Submitted,33,86404,86404,0.0,
streamlink-23,Submitted,118,1014728,1014728,0.0,
streamlink-24,LimitsExceeded,120,1045970,1045970,0.0,
streamlink-27,Submitted,56,245326,245326,0.0,
streamlink-30,Submitted,14,20349,20349,0.0,
streamlink-31,Submitted,23,50074,50074,0.0,
streamlink-33,Submitted,42,137403,137403,0.0,
streamlink-35,Submitted,5,5930,5930,0.0,
streamlink-32,Submitted,49,378031,378031,0.0,
streamlink-29,Submitted,86,558124,558124,0.0,
streamlink-36,Submitted,3,4096,4096,0.0,
streamlink-38,Submitted,7,7497,7497,0.0,
streamlink-37,Submitted,9,12503,12503,0.0,
streamlink-34,Submitted,37,112272,112272,0.0,
streamlink-42,Submitted,1,656,656,0.0,
streamlink-40,Submitted,16,24094,24094,0.0,
streamlink-39,Submitted,25,57604,57604,0.0,
streamlink-41,Submitted,19,48868,48868,0.0,
streamlink-45,Submitted,29,72799,72799,0.0,
streamlink-47,Submitted,7,8765,8765,0.0,
sympy-0,Submitted,3,2710,2710,0.0,
sympy-1,Submitted,1,837,837,0.0,
streamlink-43,LimitsExceeded,120,1044652,1044652,0.0,
streamlink-46,Submitted,83,514933,514933,0.0,
sympy-2,Submitted,2,3755,3755,0.0,
sympy-4,Submitted,5,7678,7678,0.0,
sympy-3,Submitted,9,12288,12288,0.0,
sympy-5,Submitted,12,17051,17051,0.0,
sympy-7,Submitted,5,4369,4369,0.0,
sympy-6,Submitted,5,5075,5075,0.0,
streamlink-44,Submitted,103,780504,780504,0.0,
sympy-8,Submitted,8,8332,8332,0.0,
sympy-10,Submitted,14,27578,27578,0.0,
sympy-9,Submitted,2,3526,3526,0.0,
sympy-11,Submitted,13,19545,19545,0.0,
sympy-12,Submitted,11,15667,15667,0.0,
sympy-15,Submitted,7,9388,9388,0.0,
sympy-14,Submitted,14,21715,21715,0.0,
sympy-16,Submitted,9,12533,12533,0.0,
sympy-17,Submitted,12,17719,17719,0.0,
sympy-19,Submitted,13,20643,20643,0.0,
sympy-13,Submitted,29,74972,74972,0.0,
sympy-20,Submitted,8,10282,10282,0.0,
sympy-23,Submitted,3,2403,2403,0.0,
sympy-22,Submitted,13,24130,24130,0.0,
sympy-18,Submitted,34,100867,100867,0.0,
sympy-24,Submitted,4,4105,4105,0.0,
sympy-21,Submitted,6,12042,12042,0.0,
sympy-25,Submitted,2,2833,2833,0.0,
sympy-28,Submitted,5,4701,4701,0.0,
sympy-29,Submitted,2,1917,1917,0.0,
sympy-30,Submitted,2,1650,1650,0.0,
sympy-26,Submitted,19,35858,35858,0.0,
sympy-31,Submitted,4,3819,3819,0.0,
sympy-27,Submitted,10,14195,14195,0.0,
sympy-32,Submitted,3,3383,3383,0.0,
sympy-34,Submitted,2,1241,1241,0.0,
sympy-33,Submitted,10,15570,15570,0.0,
sympy-35,Submitted,4,4153,4153,0.0,
sympy-36,Submitted,3,4036,4036,0.0,
sympy-37,Submitted,4,5138,5138,0.0,
sympy-38,Submitted,5,5135,5135,0.0,
sympy-41,Submitted,9,12048,12048,0.0,
sympy-42,Submitted,2,2209,2209,0.0,
sympy-39,Submitted,11,16216,16216,0.0,
sympy-40,Submitted,7,8700,8700,0.0,
sympy-43,Submitted,3,2714,2714,0.0,
sympy-46,Submitted,3,5812,5812,0.0,
sympy-44,Submitted,20,41205,41205,0.0,
xarray-0,Submitted,7,9882,9882,0.0,
xarray-1,Submitted,4,4065,4065,0.0,
xarray-2,Submitted,3,3611,3611,0.0,
sympy-47,Submitted,12,27464,27464,0.0,
sympy-45,Submitted,33,99910,99910,0.0,
xarray-4,Submitted,11,18003,18003,0.0,
xarray-5,Submitted,23,50153,50153,0.0,
xarray-3,Submitted,61,286336,286336,0.0,
xarray-6,Submitted,25,57139,57139,0.0,
xarray-9,Submitted,3,3441,3441,0.0,
xarray-8,Submitted,8,12454,12454,0.0,
xarray-11,Submitted,8,9191,10030,0.0,
xarray-10,Submitted,5,5988,7268,0.0,
xarray-13,Submitted,6,7024,7024,0.0,
xarray-14,Submitted,18,32099,32099,0.0,
xarray-15,Submitted,19,38984,38984,0.0,
xarray-16,Submitted,20,38271,38271,0.0,
xarray-17,Submitted,4,3428,3428,0.0,
xarray-12,Submitted,74,415045,415045,0.0,
xarray-19,Submitted,12,16907,16907,0.0,
xarray-21,Submitted,3,4274,4274,0.0,
xarray-18,Submitted,30,79310,79310,0.0,
xarray-20,Submitted,21,41723,41723,0.0,
xarray-24,Submitted,6,6153,6153,0.0,
xarray-22,Submitted,20,38083,38083,0.0,
xarray-26,Submitted,1,847,847,0.0,
xarray-25,Submitted,13,18949,18949,0.0,
xarray-27,Submitted,2,2031,2031,0.0,
xarray-29,Submitted,4,3349,3349,0.0,
xarray-30,Submitted,6,5596,5596,0.0,
xarray-23,Submitted,41,136906,136906,0.0,
xarray-31,Submitted,2,1498,1498,0.0,
xarray-32,Submitted,1,1394,1394,0.0,
xarray-33,Submitted,7,7624,7624,0.0,
xarray-28,Submitted,22,45965,45965,0.0,
xarray-35,Submitted,1,632,632,0.0,
xarray-34,Submitted,6,5066,5066,0.0,
xarray-37,Submitted,4,4357,4357,0.0,
xarray-38,Submitted,10,12600,12600,0.0,
xarray-39,Submitted,24,59247,59247,0.0,
xarray-36,Submitted,13,23850,23850,0.0,
xarray-40,Submitted,32,88524,88524,0.0,
xarray-42,Submitted,3,2435,2435,0.0,
xarray-41,Submitted,17,29313,29313,0.0,
xarray-43,Submitted,6,5752,5752,0.0,
xarray-44,Submitted,14,21313,21313,0.0,
xarray-46,Submitted,8,11170,11170,0.0,
xarray-45,Submitted,30,80282,80282,0.0,
xarray-47,Submitted,9,12429,12429,0.0,
xarray-7,Submitted,21,46567,49506,0.0,
