instance_id,exit_status,steps,trace_tokens,billed_tokens,cost_usd,correct,blocked_submission_count,list_symbols_called,radar_called,radar_tool_calls,radar_tool_output_chars,radar_verification_satisfied,tools_prompt
reflex-5,Submitted,23,137198,137198,0.0,,1,0,True,4,10971,True,neutral
reflex-8,Submitted,10,24422,24422,0.0,,0,1,True,1,3327,True,neutral
reflex-2,Submitted,41,436604,436604,0.0,,0,0,True,6,20056,True,neutral
reflex-7,Submitted,18,114146,114146,0.0,,0,1,True,3,8257,True,neutral
reflex-9,Submitted,4,8988,8988,0.0,,0,0,True,1,3577,True,neutral
reflex-4,Submitted,91,1043565,1043565,0.0,,1,0,True,2,7940,True,neutral
reflex-11,Submitted,36,170300,170300,0.0,,0,0,True,1,2714,True,neutral
reflex-12,Submitted,21,132189,132189,0.0,,1,1,True,1,4032,True,neutral
reflex-13,Submitted,35,238569,238569,0.0,,0,0,True,1,3033,True,neutral
reflex-10,Submitted,63,602711,602711,0.0,,0,0,True,1,2729,True,neutral
reflex-14,Submitted,19,141299,141299,0.0,,0,0,True,1,2781,True,neutral
reflex-15,Submitted,20,127817,127817,0.0,,0,1,True,2,6332,True,neutral
reflex-16,Submitted,22,95537,95537,0.0,,0,0,True,2,5195,True,neutral
reflex-19,Submitted,7,25805,25805,0.0,,0,0,True,1,3639,True,neutral
reflex-18,Submitted,6,15204,15204,0.0,,0,0,True,2,5708,True,neutral
reflex-20,Submitted,11,46488,46488,0.0,,0,0,True,3,9855,True,neutral
reflex-17,Submitted,48,437945,437945,0.0,,1,0,True,4,10572,True,neutral
reflex-21,Submitted,33,173418,173418,0.0,,0,0,True,1,2655,True,neutral
reflex-22,Submitted,30,218244,218244,0.0,,0,1,True,2,5746,True,neutral
reflex-23,Submitted,20,78389,78389,0.0,,0,0,True,1,2927,True,neutral
reflex-27,Submitted,8,34181,34181,0.0,,0,0,True,1,3126,True,neutral
reflex-24,Submitted,28,154628,154628,0.0,,1,0,True,3,8399,True,neutral
reflex-25,Submitted,33,159610,159610,0.0,,0,0,True,1,2451,True,neutral
reflex-28,Submitted,9,27026,27026,0.0,,0,0,True,1,3037,True,neutral
reflex-29,Submitted,22,153260,153260,0.0,,0,1,True,3,9698,True,neutral
reflex-26,Submitted,37,422539,422539,0.0,,0,1,True,3,9139,True,neutral
reflex-30,Submitted,24,183880,183880,0.0,,0,1,True,4,12334,True,neutral
reflex-31,Submitted,49,358541,358541,0.0,,0,1,True,2,4889,True,neutral
reflex-34,Submitted,6,12484,12484,0.0,,0,0,True,1,2057,True,neutral
reflex-33,Submitted,19,72530,72530,0.0,,0,0,True,2,5174,True,neutral
reflex-35,Submitted,7,17155,17155,0.0,,0,0,True,1,2548,True,neutral
reflex-32,Submitted,27,243105,243105,0.0,,0,1,True,3,10159,True,neutral
reflex-37,Submitted,10,33490,33490,0.0,,0,0,False,0,0,,neutral
reflex-38,Submitted,26,223261,223261,0.0,,0,1,True,2,7144,True,neutral
reflex-41,Submitted,3,7894,7894,0.0,,0,0,False,0,0,,neutral
reflex-36,Submitted,48,384833,384833,0.0,,0,1,True,2,4892,True,neutral
reflex-43,Submitted,11,34060,34060,0.0,,0,0,True,1,3263,True,neutral
reflex-42,Submitted,10,45280,45280,0.0,,0,0,True,1,2336,True,neutral
reflex-39,Submitted,48,325792,325792,0.0,,0,0,True,2,7407,True,neutral
reflex-46,Submitted,6,24116,24116,0.0,,0,0,True,1,2914,True,neutral
reflex-40,Submitted,52,725237,725237,0.0,,1,0,True,2,4453,True,neutral
reflex-47,Submitted,5,13435,13435,0.0,,0,0,True,1,2599,True,neutral
requests-0,Submitted,3,6275,6275,0.0,,0,0,True,1,2541,True,neutral
requests-1,Submitted,5,11042,11042,0.0,,0,0,True,1,2270,True,neutral
requests-2,Submitted,7,15619,15619,0.0,,0,0,False,0,0,,neutral
requests-4,Submitted,7,24300,24300,0.0,,0,0,True,1,2426,True,neutral
reflex-45,Submitted,37,285021,285021,0.0,,1,1,True,1,2721,True,neutral
reflex-44,Submitted,41,290457,290457,0.0,,0,0,True,2,8027,True,neutral
requests-5,Submitted,7,15712,15712,0.0,,1,0,True,1,2045,True,neutral
requests-6,Submitted,7,15429,15429,0.0,,1,0,True,1,2441,True,neutral
requests-3,Submitted,11,42581,42581,0.0,,1,0,True,2,4951,True,neutral
requests-7,Submitted,7,15174,15174,0.0,,1,0,True,1,2337,True,neutral
requests-8,Submitted,6,17408,17408,0.0,,0,0,True,1,2426,True,neutral
requests-10,Submitted,9,29832,29832,0.0,,1,0,True,1,2384,True,neutral
requests-11,Submitted,10,44234,44234,0.0,,1,0,True,1,2504,True,neutral
requests-12,Submitted,5,18829,18829,0.0,,0,0,True,1,3825,True,neutral
requests-14,Submitted,7,11787,11787,0.0,,0,0,False,0,0,,neutral
requests-9,Submitted,18,124304,124304,0.0,,2,0,True,3,7466,True,neutral
requests-16,Submitted,4,10418,10418,0.0,,0,0,True,1,2814,True,neutral
requests-15,Submitted,11,47679,47679,0.0,,0,0,True,1,2508,True,neutral
requests-18,Submitted,4,6161,6161,0.0,,0,0,False,0,0,,neutral
requests-17,Submitted,3,6722,6722,0.0,,0,0,True,1,3196,True,neutral
requests-13,Submitted,10,44630,44630,0.0,,0,0,True,3,7021,True,neutral
requests-19,Submitted,10,35356,35356,0.0,,0,0,True,1,2785,True,neutral
requests-20,Submitted,3,6699,6699,0.0,,0,0,True,1,3491,True,neutral
requests-22,Submitted,8,25164,25164,0.0,,0,0,True,1,2759,True,neutral
requests-23,Submitted,3,6388,6388,0.0,,0,0,True,1,2968,True,neutral
requests-24,Submitted,6,22780,22780,0.0,,0,0,True,1,2426,True,neutral
requests-21,Submitted,7,31884,31884,0.0,,0,0,True,2,4821,True,neutral
requests-26,Submitted,5,12881,12881,0.0,,0,0,True,1,2988,True,neutral
requests-25,Submitted,9,30342,30342,0.0,,0,0,True,1,2503,True,neutral
requests-27,Submitted,8,30254,30254,0.0,,0,0,True,1,2669,True,neutral
requests-28,Submitted,7,16241,16241,0.0,,1,0,True,1,2384,True,neutral
requests-29,Submitted,9,27045,27045,0.0,,1,0,True,1,2504,True,neutral
requests-30,Submitted,3,6032,6032,0.0,,0,0,True,1,3455,True,neutral
requests-34,Submitted,1,1069,1069,0.0,,0,0,False,0,0,,neutral
requests-31,Submitted,8,18577,18577,0.0,,2,0,True,1,2384,True,neutral
requests-32,Submitted,4,6735,6735,0.0,,0,0,True,1,2223,True,neutral
requests-33,Submitted,3,5477,5477,0.0,,0,0,True,1,3575,True,neutral
requests-35,Submitted,4,10036,10036,0.0,,0,0,True,1,3108,True,neutral
requests-37,Submitted,6,13440,13440,0.0,,0,0,True,1,2534,True,neutral
requests-38,Submitted,11,53005,53005,0.0,,1,1,True,1,2319,True,neutral
requests-36,Submitted,8,40043,40043,0.0,,0,0,True,2,5080,True,neutral
requests-40,Submitted,6,19787,19787,0.0,,0,0,True,1,2426,True,neutral
requests-39,Submitted,5,16279,16279,0.0,,0,0,True,2,5210,True,neutral
requests-41,Submitted,7,27056,27056,0.0,,0,0,True,1,2968,True,neutral
requests-43,Submitted,7,24177,24177,0.0,,0,0,True,1,3684,True,neutral
requests-44,Submitted,10,29488,29488,0.0,,1,0,True,1,2760,True,neutral
requests-45,Submitted,3,6688,6688,0.0,,0,0,True,1,3128,True,neutral
requests-46,Submitted,3,5604,5604,0.0,,0,0,True,1,2996,True,neutral
requests-42,Submitted,11,43824,43824,0.0,,1,0,True,3,6274,True,neutral
scikit-learn-0,Submitted,5,14471,14471,0.0,,0,1,True,1,3611,True,neutral
scikit-learn-3,Submitted,3,4482,4482,0.0,,0,0,False,0,0,,neutral
requests-47,Submitted,19,109131,109131,0.0,,1,0,True,2,4038,True,neutral
scikit-learn-4,Submitted,4,9706,9706,0.0,,0,0,True,1,3399,True,neutral
scikit-learn-2,Submitted,19,68791,68791,0.0,,0,0,True,2,6436,True,neutral
scikit-learn-1,Submitted,37,174284,174284,0.0,,0,0,True,1,2951,True,neutral
scikit-learn-6,Submitted,17,63871,63871,0.0,,0,0,True,2,4617,True,neutral
scikit-learn-9,Submitted,3,4623,4623,0.0,,0,0,False,0,0,,neutral
scikit-learn-7,Submitted,4,10098,10098,0.0,,0,0,True,2,4914,True,neutral
scikit-learn-8,Submitted,5,13846,13846,0.0,,0,0,True,1,3156,True,neutral
scikit-learn-11,Submitted,4,11320,11320,0.0,,0,0,True,1,3086,True,neutral
scikit-learn-5,Submitted,47,248375,248375,0.0,,1,0,True,2,3889,True,neutral
scikit-learn-10,Submitted,26,115760,115760,0.0,,0,0,True,1,3205,True,neutral
scikit-learn-14,Submitted,7,20266,20266,0.0,,2,0,True,1,3056,True,neutral
scikit-learn-15,Submitted,9,24006,24006,0.0,,0,0,True,1,3009,True,neutral
scikit-learn-16,Submitted,3,6291,6291,0.0,,0,0,True,1,3156,True,neutral
scikit-learn-13,Submitted,15,61650,61650,0.0,,2,0,True,2,6660,True,neutral
scikit-learn-17,Submitted,6,13398,13398,0.0,,0,0,True,1,2653,True,neutral
scikit-learn-12,Submitted,40,219131,219131,0.0,,1,0,True,1,3228,True,neutral
scikit-learn-19,Submitted,8,24095,24095,0.0,,0,0,True,1,3352,True,neutral
scikit-learn-20,Submitted,4,9732,9732,0.0,,0,0,True,1,2189,True,neutral
scikit-learn-22,Submitted,8,20108,20108,0.0,,0,0,False,0,0,,neutral
scikit-learn-18,Submitted,15,53503,53503,0.0,,0,0,True,3,4530,True,neutral
scikit-learn-21,Submitted,27,147700,147700,0.0,,2,0,True,1,2467,True,neutral
scikit-learn-23,Submitted,13,70792,70792,0.0,,0,0,True,1,3156,True,neutral
scikit-learn-27,Submitted,3,4954,4954,0.0,,0,0,True,1,2645,True,neutral
scikit-learn-28,Submitted,4,7278,7278,0.0,,0,0,False,0,0,,neutral
scikit-learn-26,Submitted,5,13665,13665,0.0,,0,0,True,1,3156,True,neutral
scikit-learn-25,Submitted,32,169152,169152,0.0,,0,1,True,1,2726,True,neutral
scikit-learn-24,Submitted,31,210864,210864,0.0,,1,0,True,4,9438,True,neutral
scikit-learn-32,Submitted,3,3788,3788,0.0,,0,0,False,0,0,,neutral
scikit-learn-33,Submitted,3,5534,5534,0.0,,0,0,True,1,2269,True,neutral
scikit-learn-30,Submitted,30,133171,133171,0.0,,0,0,True,3,6030,True,neutral
scikit-learn-34,Submitted,7,27071,29193,0.0,,0,0,True,1,4448,True,neutral
scikit-learn-35,Submitted,7,15769,15769,0.0,,1,0,True,1,2199,True,neutral
scikit-learn-37,Submitted,5,10351,10351,0.0,,0,0,False,0,0,,neutral
scikit-learn-36,Submitted,4,8991,8991,0.0,,0,0,True,1,2645,True,neutral
scikit-learn-39,Submitted,24,99433,99433,0.0,,1,0,True,2,6029,True,neutral
scikit-learn-31,Submitted,59,445777,445777,0.0,,0,0,True,4,9342,True,neutral
scikit-learn-40,Submitted,5,17586,17586,0.0,,0,0,True,1,2645,True,neutral
scikit-learn-41,Submitted,16,41625,41625,0.0,,0,0,False,0,0,,neutral
scikit-learn-42,Submitted,31,168843,168843,0.0,,0,0,True,2,5391,True,neutral
scikit-learn-38,Submitted,26,164056,164056,0.0,,0,0,True,7,12811,True,neutral
scikit-learn-43,Submitted,65,686914,686914,0.0,,1,0,True,1,2393,True,neutral
scikit-learn-45,Submitted,8,21171,21171,0.0,,1,0,True,1,2737,True,neutral
scikit-learn-46,Submitted,9,34327,34327,0.0,,0,0,True,2,5741,True,neutral
scikit-learn-44,Submitted,36,243349,243349,0.0,,2,0,True,3,7120,True,neutral
sphinx-0,Submitted,15,68920,68920,0.0,,1,0,True,1,3037,True,neutral
sphinx-1,Submitted,17,73803,73803,0.0,,1,0,True,1,3128,True,neutral
scikit-learn-47,Submitted,21,122431,122431,0.0,,0,0,True,4,12775,True,neutral
sphinx-2,Submitted,6,22599,22599,0.0,,0,0,True,1,2240,True,neutral
sphinx-4,Submitted,10,34495,34495,0.0,,1,0,True,1,3157,True,neutral
sphinx-5,Submitted,5,10073,10073,0.0,,0,0,True,1,3261,True,neutral
sphinx-3,Submitted,17,61283,61283,0.0,,1,0,True,1,2804,True,neutral
sphinx-6,Submitted,8,26396,26396,0.0,,1,2,True,1,3469,True,neutral
sphinx-7,Submitted,7,17323,17323,0.0,,1,0,True,1,2969,True,neutral
sphinx-9,Submitted,6,19784,19784,0.0,,0,0,True,1,3422,True,neutral
sphinx-8,Submitted,19,63403,63403,0.0,,0,0,True,1,3341,True,neutral
sphinx-10,Submitted,5,15210,15210,0.0,,0,0,True,1,3014,True,neutral
sphinx-12,Submitted,10,30417,30417,0.0,,0,0,True,1,3124,True,neutral
sphinx-11,Submitted,12,73123,73123,0.0,,1,0,True,3,9366,True,neutral
sphinx-14,Submitted,17,89193,89193,0.0,,0,0,True,1,3251,True,neutral
sphinx-15,Submitted,9,27715,27715,0.0,,1,0,True,1,3239,True,neutral
sphinx-17,Submitted,11,25811,25811,0.0,,0,0,False,0,0,,neutral
sphinx-13,Submitted,14,99908,99908,0.0,,2,0,True,4,11675,True,neutral
sphinx-18,Submitted,18,73709,73709,0.0,,0,0,True,1,3163,True,neutral
sphinx-16,Submitted,45,337685,337685,0.0,,0,0,True,1,3049,True,neutral
sphinx-19,Submitted,9,26346,26346,0.0,,0,0,False,0,0,,neutral
sphinx-20,Submitted,7,24522,24522,0.0,,0,0,True,1,3049,True,neutral
sphinx-21,Submitted,8,26092,26092,0.0,,0,0,True,1,3370,True,neutral
sphinx-22,Submitted,7,19475,19475,0.0,,0,0,True,1,3092,True,neutral
sphinx-23,Submitted,3,5759,5759,0.0,,0,0,True,1,3199,True,neutral
sphinx-24,Submitted,14,64532,64532,0.0,,0,0,True,1,3832,True,neutral
sphinx-26,Submitted,12,42003,42003,0.0,,1,0,True,1,3069,True,neutral
sphinx-25,Submitted,12,39998,39998,0.0,,1,0,True,2,4365,True,neutral
sphinx-29,Submitted,2,2079,2079,0.0,,0,0,False,0,0,,neutral
sphinx-28,Submitted,10,33050,33050,0.0,,0,0,True,1,3049,True,neutral
sphinx-30,Submitted,8,23264,23264,0.0,,0,0,True,1,3555,True,neutral
scikit-learn-29,Submitted,48,304869,318392,0.0,,1,0,True,2,4646,True,neutral
sphinx-31,Submitted,8,26345,26345,0.0,,2,0,True,1,2630,True,neutral
sphinx-32,Submitted,5,10403,10403,0.0,,1,0,True,1,3338,True,neutral
sphinx-27,Submitted,5,25671,25671,0.0,,0,0,True,1,3469,True,neutral
sphinx-34,Submitted,4,11646,11646,0.0,,0,0,True,1,2912,True,neutral
sphinx-35,Submitted,6,14651,14651,0.0,,1,0,True,1,3525,True,neutral
sphinx-33,Submitted,9,53902,53902,0.0,,0,0,True,1,3050,True,neutral
sphinx-37,Submitted,8,27721,27721,0.0,,0,0,True,1,3014,True,neutral
sphinx-36,Submitted,10,69535,69535,0.0,,1,0,True,1,3239,True,neutral
sphinx-38,Submitted,12,56385,56385,0.0,,1,0,True,1,2655,True,neutral
sphinx-42,Submitted,8,20793,20793,0.0,,0,0,True,1,3646,True,neutral
sphinx-40,Submitted,21,91602,91602,0.0,,0,1,True,2,6642,True,neutral
sphinx-39,Submitted,13,68185,68185,0.0,,1,0,True,3,6359,True,neutral
sphinx-43,Submitted,10,28209,28209,0.0,,0,0,True,1,3103,True,neutral
sphinx-44,Submitted,13,62945,62945,0.0,,0,0,True,1,2794,True,neutral
sphinx-41,Submitted,16,80330,80330,0.0,,1,0,True,3,8402,True,neutral
sphinx-45,Submitted,10,46635,46635,0.0,,1,1,True,1,3338,True,neutral
sqlfluff-0,Submitted,5,12770,12770,0.0,,0,0,True,1,1807,True,neutral
sphinx-46,Submitted,13,58604,58604,0.0,,1,2,True,1,3428,True,neutral
sphinx-47,Submitted,8,34786,34786,0.0,,0,0,True,1,3258,True,neutral
sqlfluff-1,Submitted,10,23202,23202,0.0,,0,0,True,1,3124,True,neutral
sqlfluff-2,Submitted,7,29088,29088,0.0,,0,0,True,1,3703,True,neutral
sqlfluff-3,Submitted,10,29563,29563,0.0,,1,0,True,1,2323,True,neutral
sqlfluff-6,Submitted,4,11935,11935,0.0,,0,0,True,1,2684,True,neutral
sqlfluff-4,Submitted,8,22967,22967,0.0,,1,0,True,2,5415,True,neutral
sqlfluff-7,Submitted,7,15651,15651,0.0,,1,0,True,1,2330,True,neutral
sqlfluff-8,Submitted,9,34895,34895,0.0,,2,1,True,1,2518,True,neutral
sqlfluff-9,Submitted,12,71101,71101,0.0,,2,1,True,2,5093,True,neutral
sqlfluff-11,Submitted,5,12425,12425,0.0,,0,0,True,1,3687,True,neutral
sqlfluff-12,Submitted,6,15285,15285,0.0,,0,0,True,1,3560,True,neutral
sqlfluff-10,Submitted,11,57812,57812,0.0,,1,1,True,3,9645,True,neutral
sqlfluff-13,Submitted,8,23782,23782,0.0,,1,0,True,1,3726,True,neutral
sqlfluff-15,Submitted,3,8382,8382,0.0,,0,0,True,1,3765,True,neutral
sqlfluff-16,Submitted,15,45007,45007,0.0,,0,0,True,1,3306,True,neutral
sqlfluff-14,Submitted,11,66499,66499,0.0,,2,1,True,2,7257,True,neutral
sqlfluff-17,Submitted,13,37752,37752,0.0,,1,0,True,1,3339,True,neutral
sqlfluff-5,Submitted,18,116383,116383,0.0,,2,1,True,7,19281,True,neutral
sqlfluff-19,Submitted,8,31231,31231,0.0,,0,0,True,1,3760,True,neutral
sqlfluff-18,Submitted,10,31378,31378,0.0,,0,0,True,1,3234,True,neutral
sqlfluff-20,Submitted,9,24318,24318,0.0,,0,0,True,1,3186,True,neutral
sqlfluff-21,Submitted,15,47791,47791,0.0,,0,1,True,1,3450,True,neutral
sqlfluff-25,Submitted,15,67771,67771,0.0,,1,1,True,1,3541,True,neutral
sqlfluff-22,Submitted,17,114592,114592,0.0,,0,1,True,1,2353,True,neutral
sqlfluff-24,Submitted,16,106160,106160,0.0,,2,0,True,1,2510,True,neutral
sqlfluff-23,Submitted,25,146630,146630,0.0,,0,0,True,1,3108,True,neutral
sqlfluff-27,Submitted,6,28927,28927,0.0,,0,0,True,1,3463,True,neutral
sqlfluff-28,Submitted,4,9019,9019,0.0,,0,0,True,1,3038,True,neutral
sqlfluff-29,Submitted,5,10239,10239,0.0,,1,0,True,1,3374,True,neutral
sqlfluff-26,Submitted,8,35451,35451,0.0,,0,0,True,1,3213,True,neutral
sqlfluff-30,Submitted,3,6144,6144,0.0,,0,0,True,1,3703,True,neutral
sqlfluff-33,Submitted,3,4209,4209,0.0,,0,0,False,0,0,,neutral
sqlfluff-32,Submitted,3,6077,6077,0.0,,0,0,True,1,3609,True,neutral
sqlfluff-34,Submitted,3,7041,7041,0.0,,0,0,True,1,3760,True,neutral
sqlfluff-31,Submitted,8,42153,42153,0.0,,0,0,True,2,7465,True,neutral
sqlfluff-36,Submitted,4,9821,9821,0.0,,0,0,True,1,3077,True,neutral
sqlfluff-37,Submitted,6,22219,22219,0.0,,0,0,True,1,2991,True,neutral
sqlfluff-35,Submitted,10,43446,43446,0.0,,2,0,True,2,6135,True,neutral
sqlfluff-39,Submitted,3,6647,6647,0.0,,0,0,True,1,3320,True,neutral
sqlfluff-38,Submitted,8,29998,29998,0.0,,0,0,True,2,7674,True,neutral
sqlfluff-40,Submitted,4,9723,9723,0.0,,0,0,True,1,2494,True,neutral
sqlfluff-41,Submitted,7,29023,29023,0.0,,0,0,True,1,3335,True,neutral
sqlfluff-42,Submitted,5,16735,16735,0.0,,0,0,True,1,3275,True,neutral
sqlfluff-44,Submitted,5,14452,14452,0.0,,0,0,True,1,3817,True,neutral
sqlfluff-45,Submitted,5,17247,17247,0.0,,0,1,True,1,3760,True,neutral
sqlfluff-43,Submitted,20,144278,144278,0.0,,0,0,True,1,3378,True,neutral
sqlfluff-47,Submitted,9,31411,31411,0.0,,0,1,True,1,3105,True,neutral
sqlfluff-46,Submitted,23,112661,112661,0.0,,0,0,True,1,3219,True,neutral
streamlink-2,Submitted,16,61602,61602,0.0,,1,0,True,2,5733,True,neutral
streamlink-1,Submitted,32,178221,178221,0.0,,1,0,True,1,2961,True,neutral
streamlink-3,Submitted,29,94064,94064,0.0,,1,0,True,1,3080,True,neutral
streamlink-4,Submitted,6,13889,13889,0.0,,0,0,True,1,2912,True,neutral
streamlink-0,Submitted,42,267139,267139,0.0,,2,0,True,1,2755,True,neutral
streamlink-5,Submitted,8,21965,21965,0.0,,2,0,True,2,5344,True,neutral
streamlink-7,Submitted,24,92424,92424,0.0,,0,0,True,1,2996,True,neutral
streamlink-6,Submitted,35,211885,211885,0.0,,1,0,True,2,4632,True,neutral
streamlink-8,Submitted,8,37672,37672,0.0,,1,0,True,4,14651,True,neutral
streamlink-9,Submitted,18,91755,91755,0.0,,1,0,True,4,11272,True,neutral
streamlink-10,Submitted,31,150036,150036,0.0,,0,0,True,2,5843,True,neutral
streamlink-14,Submitted,34,132062,132062,0.0,,0,0,False,0,0,,neutral
streamlink-13,Submitted,21,101577,101577,0.0,,0,2,True,1,2901,True,neutral
streamlink-12,Submitted,32,165067,165067,0.0,,0,0,True,4,10307,True,neutral
streamlink-11,Submitted,33,221014,221014,0.0,,1,0,True,4,13158,True,neutral
streamlink-15,Submitted,21,103173,103173,0.0,,1,0,True,2,6059,True,neutral
streamlink-16,Submitted,13,48609,48609,0.0,,0,0,True,2,5842,True,neutral
streamlink-17,Submitted,8,30038,30038,0.0,,1,0,True,2,6491,True,neutral
streamlink-19,Submitted,13,52591,52591,0.0,,0,0,True,1,2746,True,neutral
streamlink-20,Submitted,6,16825,16825,0.0,,0,0,True,1,2837,True,neutral
streamlink-21,Submitted,26,117489,117489,0.0,,1,0,True,1,2161,True,neutral
streamlink-18,Submitted,47,388884,388884,0.0,,1,0,True,2,5722,True,neutral
streamlink-23,Submitted,21,103998,103998,0.0,,0,0,True,3,8541,True,neutral
streamlink-24,Submitted,21,89479,89479,0.0,,0,0,True,1,3356,True,neutral
streamlink-22,Submitted,32,208385,208385,0.0,,0,0,True,3,8926,True,neutral
streamlink-26,Submitted,24,89908,89908,0.0,,0,0,True,2,4614,True,neutral
streamlink-28,Submitted,7,30833,30833,0.0,,0,1,True,3,11943,True,neutral
streamlink-25,Submitted,33,260804,260804,0.0,,2,0,True,3,8693,True,neutral
streamlink-27,Submitted,48,288204,288204,0.0,,0,0,True,2,5553,True,neutral
streamlink-29,Submitted,16,99588,99588,0.0,,1,0,True,4,15022,True,neutral
streamlink-30,Submitted,26,148851,148851,0.0,,1,0,True,1,2881,True,neutral
streamlink-33,Submitted,6,12546,12546,0.0,,0,0,True,1,2533,True,neutral
streamlink-31,Submitted,36,232064,232064,0.0,,1,0,True,1,2791,True,neutral
streamlink-35,Submitted,12,25749,25749,0.0,,0,0,False,0,0,,neutral
streamlink-32,Submitted,38,210320,210320,0.0,,1,0,True,1,2251,True,neutral
streamlink-37,Submitted,22,73140,73140,0.0,,0,0,True,1,2787,True,neutral
streamlink-36,Submitted,43,391198,391198,0.0,,0,0,True,1,2978,True,neutral
streamlink-38,Submitted,38,292377,292377,0.0,,1,0,True,1,2920,True,neutral
streamlink-41,Submitted,9,37299,37299,0.0,,1,0,True,2,7764,True,neutral
streamlink-39,Submitted,43,323945,323945,0.0,,1,0,True,3,8564,True,neutral
streamlink-34,Submitted,103,1714119,1714119,0.0,,0,0,True,2,5050,True,neutral
streamlink-40,Submitted,40,241539,241539,0.0,,0,0,True,4,11640,True,neutral
streamlink-43,Submitted,41,219035,219035,0.0,,0,0,True,2,5712,True,neutral
streamlink-44,Submitted,32,127380,127380,0.0,,1,0,True,1,3079,True,neutral
streamlink-42,Submitted,58,564948,564948,0.0,,0,0,True,2,3056,True,neutral
streamlink-45,Submitted,52,402326,402326,0.0,,0,0,False,0,0,,neutral
sympy-0,Submitted,5,14483,14483,0.0,,0,0,True,1,2320,True,neutral
sympy-1,Submitted,5,9526,9526,0.0,,0,0,True,1,2025,True,neutral
streamlink-47,Submitted,37,159821,159821,0.0,,0,0,True,2,6521,True,neutral
sympy-3,Submitted,5,7663,7663,0.0,,0,0,False,0,0,,neutral
sympy-4,Submitted,6,12450,12450,0.0,,0,0,True,1,2290,True,neutral
sympy-2,Submitted,7,29058,29058,0.0,,1,0,True,1,2594,True,neutral
sympy-6,Submitted,5,9464,9464,0.0,,0,0,True,1,2349,True,neutral
streamlink-46,Submitted,59,463709,463709,0.0,,0,0,True,2,6066,True,neutral
sympy-5,Submitted,8,28402,28402,0.0,,1,0,True,2,4954,True,neutral
sympy-7,Submitted,8,17924,17924,0.0,,1,0,True,1,2340,True,neutral
sympy-9,Submitted,6,19810,19810,0.0,,0,0,True,1,3842,True,neutral
sympy-10,Submitted,7,21216,21216,0.0,,1,0,True,1,3567,True,neutral
sympy-8,Submitted,6,25088,25088,0.0,,0,0,True,2,4414,True,neutral
sympy-11,Submitted,5,11444,11444,0.0,,0,0,True,1,3179,True,neutral
sympy-14,Submitted,7,19174,19174,0.0,,0,0,True,1,3109,True,neutral
sympy-15,Submitted,15,49890,49890,0.0,,0,1,True,1,3456,True,neutral
sympy-12,Submitted,8,25014,25014,0.0,,1,0,True,2,4273,True,neutral
sympy-17,Submitted,11,39790,39790,0.0,,1,0,True,1,2186,True,neutral
sympy-18,Submitted,6,19512,19512,0.0,,1,0,True,1,4084,True,neutral
sympy-16,Submitted,22,130754,130754,0.0,,0,0,True,1,3367,True,neutral
sympy-13,Submitted,16,112661,112661,0.0,,1,0,True,4,13287,True,neutral
sympy-19,Submitted,18,66960,66960,0.0,,0,1,True,1,2010,True,neutral
sympy-20,Submitted,10,24356,24356,0.0,,0,0,True,1,2038,True,neutral
sympy-21,Submitted,7,18170,18170,0.0,,0,0,True,1,3132,True,neutral
sympy-23,Submitted,14,40971,40971,0.0,,0,0,True,1,3422,True,neutral
sympy-22,Submitted,13,64676,64676,0.0,,0,1,True,1,2922,True,neutral
sympy-24,Submitted,12,49543,49543,0.0,,1,1,True,2,5852,True,neutral
sympy-25,Submitted,9,41825,41825,0.0,,1,0,True,2,4235,True,neutral
sympy-28,Submitted,7,17664,17664,0.0,,1,1,True,1,2392,True,neutral
sympy-27,Submitted,12,71909,71909,0.0,,0,0,True,1,3648,True,neutral
sympy-26,Submitted,17,76890,76890,0.0,,2,0,True,1,3132,True,neutral
sympy-30,Submitted,5,10266,10266,0.0,,1,1,True,1,2477,True,neutral
sympy-29,Submitted,15,46142,46142,0.0,,2,0,True,1,2477,True,neutral
sympy-33,Submitted,3,4913,4913,0.0,,0,0,False,0,0,,neutral
sympy-31,Submitted,5,14360,14360,0.0,,0,0,True,1,3198,True,neutral
sympy-32,Submitted,5,9195,9195,0.0,,0,0,True,1,2648,True,neutral
sympy-34,Submitted,7,13607,13607,0.0,,0,0,True,1,2587,True,neutral
sympy-35,Submitted,16,48548,48548,0.0,,1,0,True,1,2625,True,neutral
sympy-36,Submitted,8,23367,23367,0.0,,0,1,True,1,2290,True,neutral
sympy-37,Submitted,7,25575,25575,0.0,,0,0,True,1,2106,True,neutral
sympy-39,Submitted,11,46098,46098,0.0,,0,0,True,1,3762,True,neutral
sympy-41,Submitted,5,12931,12931,0.0,,0,0,True,1,2349,True,neutral
sympy-40,Submitted,7,19116,19116,0.0,,0,0,True,2,5528,True,neutral
sympy-43,Submitted,11,44033,44033,0.0,,1,0,True,1,2590,True,neutral
sympy-44,Submitted,4,9437,9437,0.0,,0,0,True,1,2986,True,neutral
sympy-38,Submitted,45,495288,495288,0.0,,3,0,True,2,7268,True,neutral
sympy-42,Submitted,20,137521,137521,0.0,,1,0,True,4,12217,True,neutral
sympy-46,Submitted,4,9167,9167,0.0,,0,0,True,1,2928,True,neutral
sympy-47,Submitted,4,10729,10729,0.0,,0,0,True,1,3472,True,neutral
