instance_id,exit_status,steps,trace_tokens,billed_tokens,cost_usd,correct,blocked_submission_count,list_symbols_called,radar_called,radar_tool_calls,radar_tool_output_chars,radar_verification_satisfied,tools_prompt
reflex-0,Submitted,20,109560,109560,0.0,,0,0,True,1,2555,True,neutral
pytest-41,Submitted,17,127794,127794,0.0,,0,0,True,7,20241,True,neutral
reflex-2,Submitted,21,140657,140657,0.0,,0,0,True,2,6622,True,neutral
reflex-4,Submitted,12,40821,40821,0.0,,1,0,True,1,3970,True,neutral
reflex-3,LimitsExceeded,30,143515,143515,0.0,,0,1,True,1,2403,True,neutral
reflex-1,Submitted,30,168183,168183,0.0,,0,1,True,2,5096,True,neutral
reflex-6,Submitted,13,69123,69123,0.0,,0,0,True,1,4261,True,neutral
reflex-8,Submitted,10,25837,25837,0.0,,0,1,True,1,3327,True,neutral
reflex-9,Submitted,4,9469,9469,0.0,,0,0,True,1,3839,True,neutral
reflex-5,LimitsExceeded,30,106154,106154,0.0,,0,0,True,2,5356,False,neutral
reflex-7,Submitted,24,158818,158818,0.0,,0,1,True,1,1916,True,neutral
reflex-10,Submitted,30,112938,112938,0.0,,0,0,True,1,2475,True,neutral
reflex-12,Submitted,19,101420,101420,0.0,,0,1,True,1,4032,True,neutral
reflex-11,Submitted,24,93960,93960,0.0,,1,0,True,1,2714,True,neutral
reflex-13,Submitted,17,79584,79584,0.0,,0,0,True,2,5816,True,neutral
reflex-14,Submitted,12,67809,67809,0.0,,0,0,True,1,2781,True,neutral
reflex-18,Submitted,9,21724,21724,0.0,,0,0,True,1,2926,True,neutral
reflex-16,LimitsExceeded,30,106591,106591,0.0,,0,1,True,1,2544,True,neutral
reflex-15,LimitsExceeded,30,265921,265921,0.0,,0,1,True,1,2656,True,neutral
reflex-19,Submitted,10,44866,44866,0.0,,0,1,True,2,6375,True,neutral
reflex-17,LimitsExceeded,30,144367,144367,0.0,,0,0,True,1,2606,False,neutral
reflex-20,Submitted,27,93675,93675,0.0,,0,0,True,1,3115,True,neutral
reflex-21,Submitted,16,58633,58633,0.0,,0,0,True,1,2540,True,neutral
reflex-22,Submitted,16,110030,110030,0.0,,0,1,True,2,4887,True,neutral
reflex-23,Submitted,18,79754,79754,0.0,,0,0,True,2,5957,True,neutral
reflex-25,LimitsExceeded,30,78725,78725,0.0,,0,0,True,1,2451,True,neutral
reflex-27,Submitted,8,34948,34948,0.0,,0,0,True,1,3126,True,neutral
reflex-26,Submitted,30,166660,166660,0.0,,0,1,True,1,2980,True,neutral
reflex-24,Submitted,25,137058,137058,0.0,,0,0,True,3,11274,True,neutral
reflex-28,Submitted,10,42886,42886,0.0,,0,0,True,2,6068,True,neutral
reflex-29,Submitted,30,134210,134210,0.0,,0,0,True,2,5306,True,neutral
reflex-31,Submitted,22,113130,113130,0.0,,1,1,True,1,2323,True,neutral
reflex-30,Submitted,13,59077,59077,0.0,,0,1,True,3,7621,True,neutral
reflex-34,Submitted,4,8351,8351,0.0,,0,0,True,1,2786,True,neutral
reflex-33,Submitted,30,154999,154999,0.0,,0,1,True,1,3087,True,neutral
reflex-37,Submitted,14,33972,33972,0.0,,0,0,False,0,0,,neutral
reflex-32,Submitted,26,259976,259976,0.0,,0,2,True,4,10254,True,neutral
reflex-35,Submitted,29,143734,143734,0.0,,0,0,True,1,2548,True,neutral
reflex-36,Submitted,30,151778,151778,0.0,,0,2,True,2,4789,True,neutral
reflex-38,Submitted,7,30099,30099,0.0,,0,0,True,2,7144,True,neutral
reflex-42,Submitted,3,5148,5148,0.0,,0,0,False,0,0,,neutral
reflex-41,Submitted,4,8710,8710,0.0,,0,1,True,1,3867,True,neutral
reflex-43,Submitted,3,6613,6613,0.0,,0,0,True,1,3263,True,neutral
reflex-39,LimitsExceeded,30,193367,193367,0.0,,0,0,True,4,16176,True,neutral
reflex-44,Submitted,30,143489,143489,0.0,,0,0,True,1,3960,True,neutral
reflex-47,Submitted,5,9528,9528,0.0,,0,0,True,1,2599,True,neutral
reflex-46,Submitted,6,29087,29087,0.0,,0,0,True,1,3486,True,neutral
reflex-40,LimitsExceeded,30,225143,225143,0.0,,1,0,True,3,7653,True,neutral
requests-1,Submitted,4,7691,7691,0.0,,0,0,True,1,2015,True,neutral
requests-3,Submitted,3,4908,4908,0.0,,0,0,False,0,0,,neutral
requests-2,Submitted,6,12484,12484,0.0,,1,0,True,1,2022,True,neutral
requests-0,Submitted,11,50421,50421,0.0,,1,1,True,2,4940,True,neutral
reflex-45,Submitted,30,159520,159520,0.0,,0,0,True,3,4881,True,neutral
requests-4,Submitted,10,36241,36241,0.0,,0,0,True,1,2426,True,neutral
requests-5,Submitted,9,33177,33177,0.0,,1,0,True,2,4429,True,neutral
requests-6,Submitted,7,25308,25308,0.0,,0,1,True,3,8283,True,neutral
requests-7,Submitted,9,31729,31729,0.0,,2,0,True,3,8129,True,neutral
requests-8,Submitted,6,15810,15810,0.0,,0,0,True,3,7041,True,neutral
requests-11,Submitted,5,10566,10566,0.0,,1,0,True,1,2274,True,neutral
requests-13,Submitted,2,4942,4942,0.0,,0,0,False,0,0,,neutral
requests-12,Submitted,10,24016,24016,0.0,,0,0,True,1,2651,True,neutral
requests-9,Submitted,16,89199,89199,0.0,,1,0,True,3,8129,True,neutral
requests-10,Submitted,10,31317,31317,0.0,,1,0,True,2,4348,True,neutral
requests-15,Submitted,5,14289,14289,0.0,,0,0,True,1,2789,True,neutral
requests-14,Submitted,10,34012,34012,0.0,,2,0,True,1,2657,True,neutral
requests-16,Submitted,5,13586,13586,0.0,,0,0,True,1,2559,True,neutral
requests-17,Submitted,3,6444,6444,0.0,,0,0,True,1,2861,True,neutral
requests-19,Submitted,5,7388,7388,0.0,,0,0,False,0,0,,neutral
requests-20,Submitted,3,5439,5439,0.0,,0,0,True,1,2965,True,neutral
requests-21,Submitted,6,25241,25241,0.0,,0,0,True,1,2426,True,neutral
requests-18,Submitted,20,91071,91071,0.0,,2,0,True,2,4000,True,neutral
requests-22,Submitted,11,34270,34270,0.0,,0,0,True,1,2759,True,neutral
requests-23,Submitted,5,16304,16304,0.0,,0,0,True,1,2968,True,neutral
requests-24,Submitted,4,10678,10678,0.0,,0,0,True,1,2426,True,neutral
requests-25,Submitted,10,26234,26234,0.0,,0,0,False,0,0,,neutral
requests-27,Submitted,9,29915,29915,0.0,,0,1,True,1,2398,True,neutral
requests-30,Submitted,1,982,982,0.0,,0,0,False,0,0,,neutral
requests-28,Submitted,3,6180,6180,0.0,,0,0,True,1,2426,True,neutral
requests-29,Submitted,9,33162,33162,0.0,,0,0,False,0,0,,neutral
requests-32,Submitted,4,4685,4685,0.0,,0,0,False,0,0,,neutral
requests-34,Submitted,2,1981,1981,0.0,,0,0,False,0,0,,neutral
requests-31,Submitted,8,16913,16913,0.0,,1,0,True,1,2384,True,neutral
requests-33,Submitted,4,8442,8442,0.0,,0,0,True,1,2832,True,neutral
requests-35,Submitted,3,5175,5175,0.0,,0,0,True,1,3262,True,neutral
requests-38,Submitted,2,4870,4870,0.0,,0,0,False,0,0,,neutral
requests-36,Submitted,7,27003,27003,0.0,,0,0,True,1,2426,True,neutral
requests-26,Submitted,14,79940,79940,0.0,,1,0,True,4,8069,True,neutral
requests-37,Submitted,6,18109,18109,0.0,,0,0,True,1,2804,True,neutral
requests-41,Submitted,6,20282,20282,0.0,,0,0,False,0,0,,neutral
requests-39,Submitted,10,45679,45679,0.0,,0,0,True,1,3318,True,neutral
requests-40,Submitted,4,7824,7824,0.0,,0,0,True,1,2426,True,neutral
requests-42,Submitted,4,11407,11407,0.0,,0,0,True,1,2988,True,neutral
requests-44,Submitted,9,20040,20040,0.0,,0,0,False,0,0,,neutral
requests-43,Submitted,4,11361,11361,0.0,,0,0,True,1,3298,True,neutral
requests-45,Submitted,3,6526,6526,0.0,,0,0,True,1,3128,True,neutral
requests-46,Submitted,6,16665,16665,0.0,,0,0,True,1,2996,True,neutral
scikit-learn-0,Submitted,5,16891,16891,0.0,,0,0,True,1,2592,True,neutral
scikit-learn-2,Submitted,4,12875,12875,0.0,,0,0,True,1,2545,True,neutral
requests-47,Submitted,15,78378,78378,0.0,,2,0,True,2,3687,True,neutral
scikit-learn-4,Submitted,4,10532,10532,0.0,,0,0,True,1,4052,True,neutral
scikit-learn-3,Submitted,12,40602,40602,0.0,,1,0,True,2,5747,True,neutral
scikit-learn-1,Submitted,29,135889,135889,0.0,,0,0,True,2,2639,True,neutral
scikit-learn-6,Submitted,30,126776,126776,0.0,,0,0,True,1,2253,True,neutral
scikit-learn-8,Submitted,5,15856,15856,0.0,,0,0,True,1,3156,True,neutral
scikit-learn-7,Submitted,4,10788,10788,0.0,,0,0,True,2,4914,True,neutral
scikit-learn-9,Submitted,5,12459,12459,0.0,,0,0,True,1,3735,True,neutral
scikit-learn-10,Submitted,17,68808,68808,0.0,,0,0,True,1,2574,True,neutral
scikit-learn-11,Submitted,10,50403,50403,0.0,,2,0,True,1,2818,True,neutral
scikit-learn-5,Submitted,25,110933,110933,0.0,,0,0,True,5,7430,True,neutral
scikit-learn-14,Submitted,5,11675,11675,0.0,,0,0,True,1,3106,True,neutral
scikit-learn-15,Submitted,4,7344,7344,0.0,,0,0,False,0,0,,neutral
scikit-learn-12,LimitsExceeded,30,122921,122921,0.0,,0,0,True,1,3232,True,neutral
scikit-learn-16,Submitted,5,14511,14511,0.0,,0,0,True,1,3703,True,neutral
scikit-learn-13,Submitted,21,89894,89894,0.0,,0,0,True,2,5426,True,neutral
scikit-learn-19,Submitted,12,30216,30216,0.0,,0,0,False,0,0,,neutral
scikit-learn-20,Submitted,4,10121,10121,0.0,,0,0,True,1,2924,True,neutral
scikit-learn-18,Submitted,22,64159,64159,0.0,,0,0,True,1,3395,True,neutral
scikit-learn-21,Submitted,10,27737,27737,0.0,,0,0,True,1,3117,True,neutral
scikit-learn-22,Submitted,8,21781,21781,0.0,,0,0,True,1,2548,True,neutral
scikit-learn-17,Submitted,30,185532,185532,0.0,,1,0,True,3,10323,True,neutral
scikit-learn-23,Submitted,9,40161,40161,0.0,,0,0,True,1,3156,True,neutral
scikit-learn-27,Submitted,3,5230,5230,0.0,,0,0,True,1,2645,True,neutral
scikit-learn-26,Submitted,10,37865,37865,0.0,,1,0,True,1,3156,True,neutral
scikit-learn-24,Submitted,16,82221,82221,0.0,,1,0,True,2,4637,True,neutral
scikit-learn-25,Submitted,30,163237,163237,0.0,,0,1,True,2,6700,True,neutral
scikit-learn-28,Submitted,16,72750,72750,0.0,,1,0,True,1,3089,True,neutral
scikit-learn-29,Submitted,30,115400,115400,0.0,,0,0,True,2,4347,True,neutral
scikit-learn-33,Submitted,1,1004,1004,0.0,,0,0,False,0,0,,neutral
scikit-learn-32,Submitted,9,26776,26776,0.0,,0,0,True,1,2380,True,neutral
scikit-learn-34,Submitted,4,8774,8774,0.0,,0,0,True,1,2752,True,neutral
scikit-learn-35,Submitted,3,5748,5748,0.0,,0,0,True,1,3658,True,neutral
scikit-learn-30,Submitted,20,104697,104697,0.0,,1,0,True,4,7082,True,neutral
scikit-learn-31,Submitted,30,98795,98795,0.0,,0,0,True,2,4569,True,neutral
scikit-learn-36,Submitted,6,15299,15299,0.0,,0,0,True,1,2950,True,neutral
scikit-learn-39,Submitted,4,6585,6585,0.0,,0,0,False,0,0,,neutral
scikit-learn-37,Submitted,6,18953,18953,0.0,,0,0,True,1,2924,True,neutral
scikit-learn-40,Submitted,6,21637,21637,0.0,,0,0,True,1,2645,True,neutral
scikit-learn-41,Submitted,4,9631,9631,0.0,,0,0,True,1,2645,True,neutral
scikit-learn-38,Submitted,30,100698,100698,0.0,,0,0,True,1,1733,True,neutral
scikit-learn-42,Submitted,8,24303,24303,0.0,,1,0,True,2,4747,True,neutral
scikit-learn-45,Submitted,6,14546,14546,0.0,,1,0,True,1,2737,True,neutral
scikit-learn-46,Submitted,30,144212,144212,0.0,,0,0,True,1,2899,True,neutral
scikit-learn-43,LimitsExceeded,30,134483,134483,0.0,,0,0,True,3,4753,True,neutral
sphinx-0,Submitted,12,36291,36291,0.0,,1,0,True,1,3037,True,neutral
scikit-learn-44,Submitted,30,256474,256474,0.0,,0,0,True,5,11824,True,neutral
sphinx-1,Submitted,20,83990,83990,0.0,,2,0,True,1,3128,True,neutral
sphinx-2,Submitted,7,22639,22639,0.0,,0,0,True,1,2160,True,neutral
sphinx-3,Submitted,18,77490,77490,0.0,,1,0,True,1,2804,True,neutral
sphinx-4,Submitted,9,30015,30015,0.0,,1,0,True,1,3157,True,neutral
sphinx-5,Submitted,7,16477,16477,0.0,,0,0,True,1,3261,True,neutral
sphinx-6,Submitted,4,10274,10274,0.0,,0,0,True,1,2789,True,neutral
sphinx-7,Submitted,10,26861,26861,0.0,,1,1,True,1,2969,True,neutral
sphinx-8,Submitted,6,18644,18644,0.0,,0,0,True,1,3341,True,neutral
sphinx-10,Submitted,6,18341,18341,0.0,,0,0,True,1,3337,True,neutral
scikit-learn-47,Submitted,14,103678,103678,0.0,,0,0,True,8,25371,True,neutral
sphinx-12,Submitted,14,48525,48525,0.0,,0,0,True,1,3124,True,neutral
sphinx-13,Submitted,9,33769,33769,0.0,,0,0,True,1,3371,True,neutral
sphinx-15,Submitted,7,20831,20831,0.0,,0,0,True,1,3239,True,neutral
sphinx-14,Submitted,8,28714,28714,0.0,,0,0,True,1,3363,True,neutral
sphinx-11,Submitted,8,33574,33574,0.0,,0,0,True,3,10126,True,neutral
sphinx-9,Submitted,19,138389,138389,0.0,,0,0,True,4,11944,True,neutral
sphinx-16,Submitted,8,19992,19992,0.0,,0,0,True,1,3049,True,neutral
sphinx-17,Submitted,7,22165,22165,0.0,,0,0,True,1,3234,True,neutral
sphinx-19,Submitted,4,10743,10743,0.0,,0,1,True,1,3280,True,neutral
sphinx-18,Submitted,10,33791,33791,0.0,,0,0,True,1,3163,True,neutral
sphinx-20,Submitted,9,33586,33586,0.0,,0,0,True,1,3049,True,neutral
sphinx-21,Submitted,5,15024,15024,0.0,,0,0,True,1,3370,True,neutral
sphinx-23,Submitted,10,42611,42611,0.0,,0,0,True,1,3158,True,neutral
sphinx-25,Submitted,8,25559,25559,0.0,,1,0,True,1,3204,True,neutral
sphinx-26,Submitted,7,26373,26373,0.0,,0,0,True,1,2440,True,neutral
sphinx-22,Submitted,7,29499,29499,0.0,,0,1,True,3,9918,True,neutral
sphinx-28,Submitted,9,23899,23899,0.0,,0,0,True,1,3049,True,neutral
sphinx-29,Submitted,6,13633,13633,0.0,,2,0,True,1,3040,True,neutral
sphinx-24,Submitted,10,55417,55417,0.0,,1,0,True,2,6111,True,neutral
sphinx-30,Submitted,9,26948,26948,0.0,,1,0,True,1,3618,True,neutral
sphinx-31,Submitted,6,17394,17394,0.0,,1,0,True,1,3522,True,neutral
sphinx-32,Submitted,6,13732,13732,0.0,,1,0,True,1,3338,True,neutral
sphinx-33,Submitted,7,21097,21097,0.0,,0,2,True,1,3050,True,neutral
sphinx-34,Submitted,9,25331,25331,0.0,,1,0,True,1,3084,True,neutral
sphinx-35,Submitted,9,27931,27931,0.0,,2,0,True,1,3871,True,neutral
sphinx-27,LimitsExceeded,30,224593,224593,0.0,,0,0,True,3,7302,False,neutral
sphinx-37,Submitted,6,15493,15493,0.0,,0,0,True,1,3014,True,neutral
sphinx-38,Submitted,5,19768,19768,0.0,,0,0,True,1,2707,True,neutral
sphinx-36,Submitted,12,66070,66070,0.0,,1,0,True,2,5637,True,neutral
sphinx-39,Submitted,13,54553,54553,0.0,,1,0,True,1,2405,True,neutral
sphinx-41,Submitted,4,9410,9410,0.0,,0,0,True,1,3137,True,neutral
sphinx-43,Submitted,5,12472,12472,0.0,,0,0,True,1,3049,True,neutral
sphinx-42,Submitted,16,85672,85672,0.0,,0,0,True,1,2831,True,neutral
sphinx-40,Submitted,19,133583,133583,0.0,,2,0,True,2,6833,True,neutral
sphinx-44,Submitted,25,167790,167790,0.0,,2,0,True,1,2794,True,neutral
sphinx-45,Submitted,14,83531,83531,0.0,,1,0,True,1,3214,True,neutral
sphinx-46,OSError,13,62670,62670,0.0,,0,0,True,1,3428,True,neutral
sphinx-47,Submitted,6,26675,26675,0.0,,0,0,True,1,3189,True,neutral
sqlfluff-0,Submitted,8,28317,28317,0.0,,0,0,True,1,3091,True,neutral
sqlfluff-1,Submitted,16,59401,59401,0.0,,0,0,True,1,3094,True,neutral
sqlfluff-3,Submitted,8,20375,20375,0.0,,1,0,True,1,3032,True,neutral
sqlfluff-2,Submitted,5,24791,24791,0.0,,0,0,True,1,3436,True,neutral
sqlfluff-6,Submitted,3,7243,7243,0.0,,0,0,True,1,2684,True,neutral
sqlfluff-7,Submitted,6,14375,14375,0.0,,0,0,True,1,3341,True,neutral
sqlfluff-4,Submitted,6,22880,22880,0.0,,0,0,True,3,9253,True,neutral
sqlfluff-8,Submitted,8,27587,27587,0.0,,1,1,True,1,2518,True,neutral
sqlfluff-9,Submitted,7,29140,29140,0.0,,1,1,True,1,2485,True,neutral
sqlfluff-11,Submitted,3,6254,6254,0.0,,0,0,True,1,3687,True,neutral
sqlfluff-12,Submitted,5,13073,13073,0.0,,0,0,True,1,3511,True,neutral
sqlfluff-13,Submitted,10,31449,31449,0.0,,1,0,True,1,3726,True,neutral
sqlfluff-14,Submitted,8,34032,34032,0.0,,1,1,True,1,2843,True,neutral
sqlfluff-10,Submitted,10,38972,38972,0.0,,1,1,True,3,7322,True,neutral
sqlfluff-17,Submitted,12,23635,23635,0.0,,0,0,False,0,0,,neutral
sqlfluff-15,Submitted,4,13349,13349,0.0,,0,0,True,1,3765,True,neutral
sqlfluff-16,Submitted,10,30851,30851,0.0,,1,0,True,1,3327,True,neutral
sqlfluff-5,Submitted,18,136453,136453,0.0,,2,1,True,7,19798,True,neutral
sqlfluff-18,Submitted,8,23204,23204,0.0,,0,0,True,1,3378,True,neutral
sqlfluff-21,Submitted,8,26743,26743,0.0,,0,0,True,1,3450,True,neutral
sqlfluff-22,Submitted,3,5532,5532,0.0,,0,0,True,1,2983,True,neutral
sqlfluff-20,Submitted,25,120037,120037,0.0,,0,0,True,1,3186,True,neutral
sqlfluff-24,Submitted,9,50455,50455,0.0,,1,0,True,1,3054,True,neutral
sqlfluff-23,Submitted,14,41482,41482,0.0,,0,0,True,1,3110,True,neutral
sqlfluff-27,Submitted,4,9981,9981,0.0,,0,0,False,0,0,,neutral
sqlfluff-25,Submitted,21,122518,122518,0.0,,1,0,True,1,3214,True,neutral
sqlfluff-19,Submitted,10,69377,69377,0.0,,0,1,True,5,22307,True,neutral
sqlfluff-28,Submitted,3,5334,5334,0.0,,0,0,True,1,2375,True,neutral
sqlfluff-29,Submitted,5,10414,10414,0.0,,1,0,True,1,3374,True,neutral
sqlfluff-30,Submitted,3,7369,7369,0.0,,0,0,True,1,3703,True,neutral
sqlfluff-26,Submitted,17,81029,81029,0.0,,0,0,True,1,3092,True,neutral
sqlfluff-31,Submitted,7,17501,17501,0.0,,0,0,True,1,3339,True,neutral
sqlfluff-32,Submitted,3,5563,5563,0.0,,0,0,True,1,3186,True,neutral
sqlfluff-33,Submitted,6,18471,18471,0.0,,0,0,True,1,3271,True,neutral
sqlfluff-34,Submitted,7,15783,15783,0.0,,1,0,True,1,3040,True,neutral
sqlfluff-35,Submitted,5,12785,12785,0.0,,1,0,True,1,3073,True,neutral
sqlfluff-36,Submitted,3,5366,5366,0.0,,0,0,True,1,2291,True,neutral
sqlfluff-37,Submitted,8,38090,38090,0.0,,0,0,True,1,2991,True,neutral
sqlfluff-39,Submitted,4,11117,11117,0.0,,0,0,True,1,3341,True,neutral
sqlfluff-40,Submitted,5,14052,14052,0.0,,0,0,True,1,3320,True,neutral
sqlfluff-38,Submitted,19,84955,84955,0.0,,0,0,True,1,3819,True,neutral
sqlfluff-42,Submitted,8,41668,41668,0.0,,0,0,True,1,3324,True,neutral
sqlfluff-44,Submitted,5,12790,12790,0.0,,0,0,True,1,3863,True,neutral
sqlfluff-41,Submitted,13,69220,69220,0.0,,0,1,True,3,7851,True,neutral
sqlfluff-43,Submitted,12,82986,82986,0.0,,0,0,True,2,5842,True,neutral
sqlfluff-46,Submitted,6,14807,14807,0.0,,0,0,True,1,3219,True,neutral
sqlfluff-47,Submitted,5,11675,11675,0.0,,0,0,True,1,2436,True,neutral
sqlfluff-45,Submitted,7,29856,29856,0.0,,0,1,True,3,9487,True,neutral
streamlink-0,Submitted,26,78790,78790,0.0,,0,0,True,1,3056,True,neutral
streamlink-2,Submitted,19,58267,58267,0.0,,1,0,True,1,2889,True,neutral
streamlink-3,Submitted,12,32975,32975,0.0,,1,0,True,1,2845,True,neutral
streamlink-4,Submitted,7,17919,17919,0.0,,0,0,True,1,2912,True,neutral
streamlink-1,Submitted,24,101311,101311,0.0,,1,0,True,1,2961,True,neutral
streamlink-5,Submitted,9,20003,20003,0.0,,1,0,True,1,3496,True,neutral
streamlink-7,Submitted,29,126136,126136,0.0,,0,0,True,1,3038,True,neutral
streamlink-9,Submitted,11,28641,28641,0.0,,1,0,True,1,2688,True,neutral
streamlink-8,LimitsExceeded,30,173065,173065,0.0,,1,0,True,2,9043,True,neutral
streamlink-11,Submitted,10,30524,30524,0.0,,1,0,True,2,5725,True,neutral
streamlink-6,LimitsExceeded,30,160315,160315,0.0,,0,0,True,4,9017,False,neutral
streamlink-12,LimitsExceeded,30,113506,113506,0.0,,0,0,True,1,2926,False,neutral
streamlink-13,Submitted,22,120356,120356,0.0,,0,0,True,1,2901,True,neutral
streamlink-14,Submitted,12,46161,46161,0.0,,0,0,True,2,5848,True,neutral
streamlink-10,LimitsExceeded,30,207688,207688,0.0,,0,0,True,5,17789,True,neutral
streamlink-18,Submitted,7,16954,16954,0.0,,1,0,True,1,1988,True,neutral
streamlink-15,Submitted,30,215666,215666,0.0,,0,0,True,3,9280,True,neutral
streamlink-19,Submitted,7,19095,19095,0.0,,0,0,True,1,2921,True,neutral
streamlink-17,LimitsExceeded,30,187584,187584,0.0,,1,0,True,2,8286,True,neutral
streamlink-16,LimitsExceeded,30,199253,199253,0.0,,0,0,True,2,6123,True,neutral
streamlink-20,Submitted,16,68599,68599,0.0,,0,0,True,2,4934,True,neutral
streamlink-21,Submitted,25,68143,68143,0.0,,0,0,True,1,3115,True,neutral
streamlink-22,LimitsExceeded,30,174145,174145,0.0,,0,0,True,2,6096,True,neutral
streamlink-25,Submitted,23,105824,105824,0.0,,2,0,True,1,3030,True,neutral
streamlink-24,Submitted,28,158514,158514,0.0,,1,0,True,2,5805,True,neutral
streamlink-23,Submitted,30,123412,123412,0.0,,0,0,True,2,4229,True,neutral
streamlink-28,Submitted,9,24115,24115,0.0,,1,0,True,1,3028,True,neutral
streamlink-29,OSError,9,30546,30546,0.0,,0,0,True,1,2799,False,neutral
streamlink-27,Submitted,14,84347,84347,0.0,,1,0,True,3,9375,True,neutral
streamlink-30,Submitted,30,125152,125152,0.0,,1,0,True,1,3480,True,neutral
streamlink-31,Submitted,30,113337,113337,0.0,,0,0,True,1,1870,True,neutral
streamlink-33,Submitted,6,12737,12737,0.0,,0,0,True,1,2830,True,neutral
streamlink-26,Submitted,25,196854,196854,0.0,,0,0,True,6,16981,True,neutral
streamlink-35,Submitted,3,4659,4659,0.0,,0,0,False,0,0,,neutral
streamlink-34,Submitted,22,91254,91254,0.0,,0,0,True,1,1925,True,neutral
streamlink-36,LimitsExceeded,30,140228,140228,0.0,,0,0,True,1,2978,False,neutral
streamlink-37,Submitted,30,97348,97348,0.0,,0,0,True,1,2474,True,neutral
streamlink-32,Submitted,30,301085,301085,0.0,,1,0,True,2,5938,True,neutral
streamlink-41,Submitted,9,23486,23486,0.0,,1,0,True,1,2109,True,neutral
streamlink-38,LimitsExceeded,30,199345,199345,0.0,,0,0,True,2,4936,True,neutral
streamlink-40,LimitsExceeded,30,141015,141015,0.0,,0,0,True,2,5662,False,neutral
streamlink-39,LimitsExceeded,30,181662,181662,0.0,,0,0,True,3,11788,True,neutral
streamlink-42,LimitsExceeded,30,159735,159735,0.0,,0,0,True,1,3013,False,neutral
streamlink-43,Submitted,15,63162,63162,0.0,,0,0,True,2,5709,True,neutral
streamlink-46,Submitted,9,26225,26225,0.0,,0,0,True,1,3033,True,neutral
streamlink-44,Submitted,29,217765,217765,0.0,,0,0,True,3,8311,True,neutral
streamlink-45,LimitsExceeded,30,139468,139468,0.0,,0,0,True,1,3787,True,neutral
sympy-0,Submitted,6,15920,15920,0.0,,1,1,True,1,2637,True,neutral
sympy-1,Submitted,5,13529,13529,0.0,,0,0,True,1,3076,True,neutral
streamlink-47,Submitted,29,153464,153464,0.0,,0,0,True,2,3331,True,neutral
sympy-2,Submitted,6,16609,16609,0.0,,1,0,True,1,1976,True,neutral
sympy-3,Submitted,14,55696,55696,0.0,,1,0,True,1,3194,True,neutral
sympy-4,Submitted,11,37985,37985,0.0,,2,1,True,2,4876,True,neutral
sympy-5,Submitted,6,16669,16669,0.0,,1,0,True,2,4674,True,neutral
sympy-7,Submitted,5,10710,10710,0.0,,0,0,True,1,3192,True,neutral
sympy-6,Submitted,11,53612,53612,0.0,,1,0,True,2,5621,True,neutral
sympy-9,Submitted,6,21614,21614,0.0,,0,0,True,1,3347,True,neutral
sympy-10,Submitted,5,26841,26841,0.0,,0,0,True,1,3614,True,neutral
sympy-11,Submitted,5,12947,12947,0.0,,0,0,True,1,2314,True,neutral
sympy-13,Submitted,12,30329,30329,0.0,,0,0,False,0,0,,neutral
sympy-12,Submitted,10,31206,31206,0.0,,1,0,True,1,2020,True,neutral
sympy-8,Submitted,11,47131,47131,0.0,,1,1,True,3,7001,True,neutral
sympy-14,Submitted,10,30225,30225,0.0,,0,0,True,1,3095,True,neutral
sympy-17,Submitted,7,16577,16577,0.0,,0,0,False,0,0,,neutral
sympy-18,Submitted,10,45562,45562,0.0,,1,0,True,1,4122,True,neutral
sympy-16,Submitted,19,82495,82495,0.0,,0,1,True,1,3367,True,neutral
sympy-19,Submitted,25,107112,107112,0.0,,0,1,True,1,2388,True,neutral
sympy-20,Submitted,15,66046,66046,0.0,,0,0,True,1,3422,True,neutral
sympy-15,LimitsExceeded,30,177400,177400,0.0,,0,0,True,2,5707,True,neutral
sympy-22,Submitted,20,75946,75946,0.0,,0,1,True,1,3110,True,neutral
sympy-24,Submitted,4,8289,8289,0.0,,0,1,True,1,2928,True,neutral
sympy-23,Submitted,29,114310,114310,0.0,,0,1,True,1,2586,True,neutral
sympy-26,Submitted,8,25341,25341,0.0,,0,0,True,1,3415,True,neutral
sympy-27,Submitted,9,34364,34364,0.0,,2,1,True,1,3193,True,neutral
sympy-28,Submitted,7,14141,14141,0.0,,1,0,True,1,2408,True,neutral
sympy-21,Submitted,10,49376,49376,0.0,,0,0,True,6,15009,True,neutral
sympy-31,Submitted,2,2525,2525,0.0,,0,0,False,0,0,,neutral
sympy-30,Submitted,5,9285,9285,0.0,,0,0,True,1,2057,True,neutral
sympy-25,Submitted,22,237682,237682,0.0,,1,0,True,3,5353,True,neutral
sympy-29,Submitted,12,47084,47084,0.0,,2,0,True,2,5264,True,neutral
sympy-32,Submitted,4,7824,7824,0.0,,0,0,True,1,2656,True,neutral
sympy-33,Submitted,7,17454,17454,0.0,,1,0,True,1,2024,True,neutral
sympy-35,Submitted,7,16284,16284,0.0,,2,0,True,1,3218,True,neutral
sympy-37,Submitted,7,23519,23519,0.0,,0,0,True,1,2743,True,neutral
sympy-34,Submitted,6,11604,11604,0.0,,0,0,True,2,4876,True,neutral
sympy-39,Submitted,10,30329,30329,0.0,,1,0,True,1,2018,True,neutral
sympy-40,Submitted,15,58684,58684,0.0,,1,0,True,1,2349,True,neutral
sympy-41,Submitted,3,5647,5647,0.0,,0,0,True,1,2349,True,neutral
