instance_id,exit_status,steps,trace_tokens,billed_tokens,cost_usd,correct,tools_prompt
sphinx-17,Submitted,7,20865,20865,0.0,,search_first
sphinx-19,Submitted,8,30664,30664,0.0,,search_first
sphinx-18,Submitted,12,56099,56099,0.0,,search_first
sphinx-21,Submitted,7,27086,27086,0.0,,search_first
sphinx-20,Submitted,4,15553,15553,0.0,,search_first
sphinx-16,Submitted,38,403867,403867,0.0,,search_first
sphinx-22,Submitted,10,52055,52055,0.0,,search_first
sphinx-23,Submitted,12,39851,39851,0.0,,search_first
sphinx-27,Submitted,12,65380,65380,0.0,,search_first
sphinx-26,Submitted,9,28429,28429,0.0,,search_first
sphinx-24,Submitted,25,255673,255673,0.0,,search_first
sphinx-29,Submitted,4,4828,4828,0.0,,search_first
sphinx-25,Submitted,11,45108,45108,0.0,,search_first
sphinx-30,Submitted,6,18668,18668,0.0,,search_first
sphinx-28,Submitted,14,96217,96217,0.0,,search_first
sphinx-32,Submitted,8,45530,45530,0.0,,search_first
sphinx-33,Submitted,5,16485,16485,0.0,,search_first
sphinx-31,Submitted,14,97325,97325,0.0,,search_first
sphinx-34,Submitted,9,42035,42035,0.0,,search_first
sphinx-35,Submitted,4,3774,3774,0.0,,search_first
sphinx-38,Submitted,6,25809,25809,0.0,,search_first
sphinx-36,Submitted,7,21565,21565,0.0,,search_first
sphinx-37,Submitted,13,57715,57715,0.0,,search_first
sphinx-42,Submitted,4,9248,9248,0.0,,search_first
sphinx-39,Submitted,14,102145,102145,0.0,,search_first
sphinx-41,Submitted,13,47754,47754,0.0,,search_first
sphinx-40,Submitted,14,110484,110484,0.0,,search_first
sphinx-44,Submitted,5,16511,16511,0.0,,search_first
sphinx-46,Submitted,10,60634,60634,0.0,,search_first
sphinx-45,Submitted,14,68976,68976,0.0,,search_first
sqlfluff-0,Submitted,5,10943,10943,0.0,,search_first
sphinx-43,Submitted,20,201572,201572,0.0,,search_first
sqlfluff-2,Submitted,6,16219,16219,0.0,,search_first
sqlfluff-3,Submitted,9,33202,33202,0.0,,search_first
sqlfluff-1,Submitted,14,80603,80603,0.0,,search_first
sqlfluff-4,Submitted,6,20333,20333,0.0,,search_first
sqlfluff-5,Submitted,8,30955,30955,0.0,,search_first
sphinx-47,Submitted,19,177470,177470,0.0,,search_first
sqlfluff-7,Submitted,6,14185,14185,0.0,,search_first
sqlfluff-6,Submitted,8,38023,38023,0.0,,search_first
sqlfluff-10,Submitted,4,6393,6393,0.0,,search_first
sqlfluff-9,Submitted,6,25862,25862,0.0,,search_first
sqlfluff-8,Submitted,7,21611,21611,0.0,,search_first
sqlfluff-11,Submitted,10,46745,46745,0.0,,search_first
sqlfluff-13,Submitted,7,32759,32759,0.0,,search_first
sqlfluff-14,Submitted,9,41697,41697,0.0,,search_first
sqlfluff-15,Submitted,12,68164,68164,0.0,,search_first
sqlfluff-12,Submitted,13,56654,56654,0.0,,search_first
sqlfluff-17,Submitted,12,82597,82597,0.0,,search_first
sqlfluff-18,Submitted,17,93771,93771,0.0,,search_first
sqlfluff-19,Submitted,7,37461,37461,0.0,,search_first
sqlfluff-16,Submitted,12,84720,84720,0.0,,search_first
sqlfluff-21,Submitted,5,15968,15968,0.0,,search_first
sqlfluff-20,Submitted,10,47659,47659,0.0,,search_first
sqlfluff-24,Submitted,10,44255,44255,0.0,,search_first
sqlfluff-23,Submitted,21,169597,169597,0.0,,search_first
sqlfluff-22,Submitted,12,77551,77551,0.0,,search_first
sqlfluff-25,Submitted,4,9218,9218,0.0,,search_first
sqlfluff-28,Submitted,3,3947,3947,0.0,,search_first
sqlfluff-26,Submitted,7,26112,26112,0.0,,search_first
sqlfluff-29,Submitted,2,2943,2943,0.0,,search_first
sqlfluff-27,Submitted,7,33128,33128,0.0,,search_first
sqlfluff-32,Submitted,4,7472,7472,0.0,,search_first
sqlfluff-30,Submitted,5,12732,12732,0.0,,search_first
sqlfluff-33,Submitted,9,41348,41348,0.0,,search_first
sqlfluff-34,Submitted,8,33191,33191,0.0,,search_first
sqlfluff-35,Submitted,6,22950,22950,0.0,,search_first
sqlfluff-37,Submitted,4,13422,13422,0.0,,search_first
sqlfluff-31,Submitted,10,48443,48443,0.0,,search_first
sqlfluff-36,Submitted,9,34263,34263,0.0,,search_first
sqlfluff-38,Submitted,9,43143,43143,0.0,,search_first
sqlfluff-39,Submitted,7,19846,19846,0.0,,search_first
sqlfluff-40,Submitted,5,13653,13653,0.0,,search_first
sqlfluff-41,Submitted,7,29718,29718,0.0,,search_first
sqlfluff-44,Submitted,7,19069,19069,0.0,,search_first
sqlfluff-43,Submitted,13,69428,69428,0.0,,search_first
sqlfluff-42,Submitted,9,48122,48122,0.0,,search_first
sqlfluff-45,Submitted,10,48687,48687,0.0,,search_first
sqlfluff-46,Submitted,9,39846,39846,0.0,,search_first
sqlfluff-47,Submitted,14,73095,73095,0.0,,search_first
streamlink-1,Submitted,35,220200,220200,0.0,,search_first
streamlink-2,Submitted,6,17311,17311,0.0,,search_first
streamlink-3,Submitted,13,92814,92814,0.0,,search_first
streamlink-5,Submitted,11,25322,25322,0.0,,search_first
streamlink-4,Submitted,9,42432,42432,0.0,,search_first
streamlink-0,Submitted,24,118819,118819,0.0,,search_first
streamlink-7,Submitted,13,65987,65987,0.0,,search_first
streamlink-6,Submitted,19,135358,135358,0.0,,search_first
streamlink-10,Submitted,35,290539,290539,0.0,,search_first
streamlink-8,Submitted,14,87063,87063,0.0,,search_first
streamlink-9,Submitted,39,693939,693939,0.0,,search_first
streamlink-11,Submitted,35,259970,259970,0.0,,search_first
streamlink-12,Submitted,34,250685,250685,0.0,,search_first
streamlink-15,Submitted,15,85381,85381,0.0,,search_first
streamlink-14,Submitted,38,281659,281659,0.0,,search_first
streamlink-13,Submitted,34,555106,555106,0.0,,search_first
streamlink-16,Submitted,33,368116,368116,0.0,,search_first
streamlink-17,Submitted,38,290329,290329,0.0,,search_first
streamlink-19,Submitted,11,53822,53822,0.0,,search_first
streamlink-20,Submitted,25,133991,133991,0.0,,search_first
streamlink-21,Submitted,8,30443,30443,0.0,,search_first
streamlink-18,Submitted,36,408693,408693,0.0,,search_first
streamlink-22,Submitted,8,37579,37579,0.0,,search_first
streamlink-23,Submitted,15,86558,86558,0.0,,search_first
streamlink-24,Submitted,18,111416,111416,0.0,,search_first
streamlink-26,Submitted,21,128835,128835,0.0,,search_first
streamlink-25,Submitted,8,35303,35303,0.0,,search_first
streamlink-28,Submitted,7,26562,26562,0.0,,search_first
streamlink-29,Submitted,8,24718,24718,0.0,,search_first
streamlink-30,Submitted,8,32039,32039,0.0,,search_first
streamlink-27,Submitted,28,292135,292135,0.0,,search_first
streamlink-31,Submitted,22,123551,123551,0.0,,search_first
streamlink-33,Submitted,5,14509,14509,0.0,,search_first
streamlink-35,Submitted,7,21827,21827,0.0,,search_first
streamlink-37,Submitted,26,191035,191035,0.0,,search_first
streamlink-36,Submitted,28,290754,290754,0.0,,search_first
streamlink-32,Submitted,71,696159,696159,0.0,,search_first
streamlink-34,Submitted,69,1342832,1342832,0.0,,search_first
streamlink-39,Submitted,4,11459,11459,0.0,,search_first
streamlink-38,Submitted,40,469098,469098,0.0,,search_first
streamlink-40,Submitted,24,158018,158018,0.0,,search_first
streamlink-42,Submitted,30,129869,129869,0.0,,search_first
streamlink-41,Submitted,26,231006,231006,0.0,,search_first
streamlink-44,Submitted,18,106532,106532,0.0,,search_first
streamlink-43,Submitted,40,376747,376747,0.0,,search_first
sympy-0,Submitted,4,8428,8428,0.0,,search_first
streamlink-45,Submitted,32,238657,238657,0.0,,search_first
sympy-1,Submitted,5,11927,11927,0.0,,search_first
streamlink-46,Submitted,13,66283,66283,0.0,,search_first
sympy-2,Submitted,3,4406,4406,0.0,,search_first
sympy-3,Submitted,6,16402,16402,0.0,,search_first
sympy-5,Submitted,5,13565,13565,0.0,,search_first
sympy-4,Submitted,9,21026,21026,0.0,,search_first
sympy-6,Submitted,6,12774,12774,0.0,,search_first
sympy-7,Submitted,10,23756,23756,0.0,,search_first
streamlink-47,Submitted,32,708926,708926,0.0,,search_first
sympy-11,Submitted,10,33701,33701,0.0,,search_first
sympy-10,Submitted,8,54120,54120,0.0,,search_first
sympy-8,Submitted,10,37653,37653,0.0,,search_first
sympy-9,Submitted,9,45158,45158,0.0,,search_first
sympy-13,Submitted,10,64263,64263,0.0,,search_first
sympy-12,Submitted,26,152060,152060,0.0,,search_first
sympy-16,Submitted,16,68955,68955,0.0,,search_first
sympy-17,Submitted,12,49647,49647,0.0,,search_first
sympy-14,Submitted,12,61050,61050,0.0,,search_first
sympy-15,Submitted,34,270047,270047,0.0,,search_first
sympy-18,Submitted,9,35061,35061,0.0,,search_first
sympy-21,Submitted,11,38780,38780,0.0,,search_first
sympy-20,Submitted,10,44329,44329,0.0,,search_first
sympy-24,Submitted,15,71195,71195,0.0,,search_first
sympy-19,Submitted,26,141706,141706,0.0,,search_first
sympy-22,Submitted,16,96843,96843,0.0,,search_first
sympy-26,Submitted,9,42889,42889,0.0,,search_first
sympy-25,Submitted,13,66204,66204,0.0,,search_first
sympy-28,Submitted,4,5110,5110,0.0,,search_first
sympy-23,Submitted,37,315655,315655,0.0,,search_first
sympy-29,Submitted,4,7306,7306,0.0,,search_first
sympy-27,Submitted,11,58274,58274,0.0,,search_first
sympy-31,Submitted,2,3147,3147,0.0,,search_first
sympy-30,Submitted,7,21347,21347,0.0,,search_first
sympy-35,Submitted,3,5462,5462,0.0,,search_first
sympy-34,Submitted,6,10055,10055,0.0,,search_first
sympy-33,Submitted,7,30096,30096,0.0,,search_first
sympy-32,Submitted,10,93968,93968,0.0,,search_first
sympy-38,Submitted,4,12927,12927,0.0,,search_first
sympy-37,Submitted,11,76458,76458,0.0,,search_first
sympy-36,Submitted,9,28263,28263,0.0,,search_first
sympy-40,Submitted,11,35283,35283,0.0,,search_first
sympy-41,Submitted,8,34295,34295,0.0,,search_first
sympy-44,Submitted,7,19342,19342,0.0,,search_first
sympy-43,Submitted,8,24187,24187,0.0,,search_first
sympy-39,Submitted,15,93211,93211,0.0,,search_first
sympy-42,Submitted,17,232849,232849,0.0,,search_first
sympy-46,Submitted,16,58737,58737,0.0,,search_first
sympy-45,Submitted,15,79220,79220,0.0,,search_first
sympy-47,Submitted,10,63338,63338,0.0,,search_first
xarray-1,Submitted,10,25941,25941,0.0,,search_first
xarray-2,Submitted,6,24583,24583,0.0,,search_first
xarray-0,Submitted,13,50512,50512,0.0,,search_first
xarray-3,Submitted,6,20028,20028,0.0,,search_first
xarray-7,Submitted,4,7665,7665,0.0,,search_first
xarray-4,Submitted,9,27492,27492,0.0,,search_first
xarray-6,Submitted,10,41499,41499,0.0,,search_first
xarray-5,Submitted,10,26094,26094,0.0,,search_first
xarray-8,Submitted,5,9818,9818,0.0,,search_first
xarray-10,Submitted,6,18677,18677,0.0,,search_first
xarray-9,Submitted,11,80925,80925,0.0,,search_first
xarray-12,Submitted,7,21418,26167,0.0,,search_first
xarray-11,Submitted,9,39511,39511,0.0,,search_first
xarray-16,Submitted,8,33625,33625,0.0,,search_first
xarray-13,Submitted,12,57491,57491,0.0,,search_first
xarray-14,Submitted,15,94402,94402,0.0,,search_first
xarray-15,Submitted,11,62360,62360,0.0,,search_first
xarray-17,Submitted,5,11051,11051,0.0,,search_first
xarray-19,Submitted,8,32233,32233,0.0,,search_first
xarray-18,Submitted,9,47455,47455,0.0,,search_first
xarray-22,Submitted,8,32114,32114,0.0,,search_first
xarray-24,Submitted,2,2848,2848,0.0,,search_first
xarray-20,Submitted,12,78192,78192,0.0,,search_first
xarray-21,Submitted,17,74008,74008,0.0,,search_first
xarray-23,OSError,11,65068,65068,0.0,,search_first
xarray-26,Submitted,7,31263,31263,0.0,,search_first
xarray-27,Submitted,9,41631,41631,0.0,,search_first
xarray-28,Submitted,4,8412,8412,0.0,,search_first
xarray-29,Submitted,4,5548,5548,0.0,,search_first
xarray-31,Submitted,3,6406,6406,0.0,,search_first
xarray-25,Submitted,17,114696,114696,0.0,,search_first
xarray-32,Submitted,8,41068,41068,0.0,,search_first
xarray-35,Submitted,4,8514,8514,0.0,,search_first
xarray-30,Submitted,9,48032,48032,0.0,,search_first
xarray-34,Submitted,5,11686,11686,0.0,,search_first
xarray-33,Submitted,9,43241,43241,0.0,,search_first
xarray-37,Submitted,4,13276,13276,0.0,,search_first
xarray-38,Submitted,4,12906,12906,0.0,,search_first
xarray-36,Submitted,14,41402,41402,0.0,,search_first
xarray-39,Submitted,10,65346,65346,0.0,,search_first
xarray-41,Submitted,9,21394,21394,0.0,,search_first
xarray-40,Submitted,10,31058,31058,0.0,,search_first
xarray-42,Submitted,11,70442,70442,0.0,,search_first
xarray-43,Submitted,8,39885,39885,0.0,,search_first
xarray-45,Submitted,6,18524,18524,0.0,,search_first
xarray-46,Submitted,6,14721,14721,0.0,,search_first
xarray-47,Submitted,8,25580,25580,0.0,,search_first
xarray-44,Submitted,9,54583,54583,0.0,,search_first
