instance_id,exit_status,steps,trace_tokens,billed_tokens,cost_usd,correct,tools_prompt
sphinx-15,Submitted,8,35253,35253,0.0,,neutral
sphinx-18,Submitted,4,8778,8778,0.0,,neutral
sphinx-14,Submitted,15,110919,110919,0.0,,neutral
sphinx-21,Submitted,5,12762,12762,0.0,,neutral
sphinx-22,Submitted,6,15334,15334,0.0,,neutral
sphinx-19,Submitted,10,49391,49391,0.0,,neutral
sphinx-20,Submitted,18,104543,104543,0.0,,neutral
sphinx-24,Submitted,7,19673,19673,0.0,,neutral
sphinx-26,Submitted,3,3921,3921,0.0,,neutral
sphinx-23,Submitted,20,174788,174788,0.0,,neutral
sphinx-27,Submitted,6,24342,24342,0.0,,neutral
sphinx-29,Submitted,4,6645,6645,0.0,,neutral
sphinx-28,Submitted,14,81462,81462,0.0,,neutral
sphinx-31,Submitted,4,8662,8662,0.0,,neutral
sphinx-25,Submitted,13,72353,72353,0.0,,neutral
sphinx-34,Submitted,6,20399,20399,0.0,,neutral
sphinx-33,Submitted,10,41873,41873,0.0,,neutral
sphinx-32,Submitted,5,11035,11035,0.0,,neutral
sphinx-35,Submitted,3,3762,3762,0.0,,neutral
sphinx-36,Submitted,6,13373,13373,0.0,,neutral
sphinx-30,Submitted,9,49000,49000,0.0,,neutral
sphinx-37,Submitted,8,30988,30988,0.0,,neutral
sphinx-38,Submitted,24,110264,110264,0.0,,neutral
sphinx-41,Submitted,7,26225,26225,0.0,,neutral
sphinx-39,Submitted,13,72244,72244,0.0,,neutral
sphinx-40,Submitted,18,127355,127355,0.0,,neutral
sphinx-44,Submitted,6,14956,14956,0.0,,neutral
sphinx-45,Submitted,8,25610,25610,0.0,,neutral
sphinx-42,Submitted,12,73955,73955,0.0,,neutral
sphinx-43,Submitted,13,89966,89966,0.0,,neutral
sqlfluff-0,Submitted,7,13929,13929,0.0,,neutral
sphinx-47,Submitted,8,31536,31536,0.0,,neutral
sphinx-46,Submitted,16,93332,93332,0.0,,neutral
sqlfluff-1,Submitted,11,57313,57313,0.0,,neutral
sqlfluff-2,Submitted,7,26844,26844,0.0,,neutral
sqlfluff-3,Submitted,7,23187,23187,0.0,,neutral
sqlfluff-4,Submitted,9,23578,23578,0.0,,neutral
sqlfluff-6,Submitted,6,9500,9500,0.0,,neutral
sqlfluff-7,Submitted,5,6469,6469,0.0,,neutral
sqlfluff-8,Submitted,7,23358,23358,0.0,,neutral
sqlfluff-5,Submitted,6,10066,10066,0.0,,neutral
sqlfluff-11,Submitted,13,45195,45195,0.0,,neutral
sqlfluff-9,Submitted,14,82550,82550,0.0,,neutral
sqlfluff-10,Submitted,13,76857,76857,0.0,,neutral
sqlfluff-15,Submitted,6,13215,13215,0.0,,neutral
sqlfluff-14,Submitted,16,85651,85651,0.0,,neutral
sqlfluff-13,Submitted,11,40808,40808,0.0,,neutral
sqlfluff-16,Submitted,6,16116,16116,0.0,,neutral
sqlfluff-17,Submitted,7,30821,30821,0.0,,neutral
sqlfluff-12,Submitted,15,103506,103506,0.0,,neutral
sqlfluff-20,Submitted,13,57029,57029,0.0,,neutral
sqlfluff-21,Submitted,6,14854,14854,0.0,,neutral
sqlfluff-19,Submitted,8,31227,31227,0.0,,neutral
sqlfluff-18,Submitted,9,40610,40610,0.0,,neutral
sqlfluff-24,Submitted,21,159617,159617,0.0,,neutral
sqlfluff-25,Submitted,7,21316,21316,0.0,,neutral
sqlfluff-23,Submitted,19,74185,74185,0.0,,neutral
sqlfluff-22,Submitted,14,113775,113775,0.0,,neutral
sqlfluff-27,Submitted,6,22514,22514,0.0,,neutral
sqlfluff-28,Submitted,3,5077,5077,0.0,,neutral
sqlfluff-29,Submitted,2,2784,2784,0.0,,neutral
sqlfluff-26,Submitted,6,17170,17170,0.0,,neutral
sqlfluff-32,Submitted,3,4899,4899,0.0,,neutral
sqlfluff-30,Submitted,5,16968,16968,0.0,,neutral
sqlfluff-33,Submitted,8,30724,30724,0.0,,neutral
sqlfluff-35,Submitted,3,5837,5837,0.0,,neutral
sqlfluff-34,Submitted,6,19434,19434,0.0,,neutral
sqlfluff-31,Submitted,7,34496,34496,0.0,,neutral
sqlfluff-36,Submitted,7,21851,21851,0.0,,neutral
sqlfluff-39,Submitted,4,7331,7331,0.0,,neutral
sqlfluff-40,Submitted,6,15198,15198,0.0,,neutral
sqlfluff-38,Submitted,7,21778,21778,0.0,,neutral
sqlfluff-41,Submitted,8,17270,17270,0.0,,neutral
sqlfluff-37,Submitted,12,55392,55392,0.0,,neutral
sqlfluff-42,Submitted,4,10298,10298,0.0,,neutral
sqlfluff-43,Submitted,7,23291,23291,0.0,,neutral
sqlfluff-44,Submitted,4,9998,9998,0.0,,neutral
sqlfluff-45,Submitted,10,23387,23387,0.0,,neutral
sqlfluff-47,Submitted,9,46156,46156,0.0,,neutral
streamlink-0,Submitted,16,57977,57977,0.0,,neutral
sqlfluff-46,Submitted,21,131989,131989,0.0,,neutral
streamlink-2,Submitted,4,8530,8530,0.0,,neutral
streamlink-1,Submitted,41,190599,190599,0.0,,neutral
streamlink-5,Submitted,4,10233,10233,0.0,,neutral
streamlink-4,Submitted,13,82789,82789,0.0,,neutral
streamlink-3,Submitted,36,287027,287027,0.0,,neutral
streamlink-6,Submitted,12,59657,59657,0.0,,neutral
streamlink-7,Submitted,38,198351,198351,0.0,,neutral
streamlink-9,Submitted,5,14786,14786,0.0,,neutral
streamlink-8,Submitted,16,121405,121405,0.0,,neutral
streamlink-11,Submitted,5,19187,19187,0.0,,neutral
streamlink-10,Submitted,30,240911,240911,0.0,,neutral
streamlink-14,Submitted,5,16489,16489,0.0,,neutral
streamlink-12,Submitted,34,218089,218089,0.0,,neutral
streamlink-15,Submitted,18,97573,97573,0.0,,neutral
streamlink-13,Submitted,39,357512,357512,0.0,,neutral
streamlink-17,Submitted,15,78578,78578,0.0,,neutral
streamlink-19,Submitted,15,60550,60550,0.0,,neutral
streamlink-16,Submitted,40,391870,391870,0.0,,neutral
streamlink-21,Submitted,3,5966,5966,0.0,,neutral
streamlink-20,Submitted,23,125666,125666,0.0,,neutral
streamlink-18,Submitted,19,117508,117508,0.0,,neutral
streamlink-22,Submitted,8,34973,34973,0.0,,neutral
streamlink-24,Submitted,16,134789,134789,0.0,,neutral
streamlink-25,Submitted,8,42750,42750,0.0,,neutral
streamlink-27,Submitted,2,2630,2630,0.0,,neutral
streamlink-23,Submitted,34,238083,238083,0.0,,neutral
streamlink-29,Submitted,5,10938,10938,0.0,,neutral
streamlink-26,Submitted,30,114224,114224,0.0,,neutral
streamlink-28,Submitted,9,35309,35309,0.0,,neutral
streamlink-30,Submitted,13,53862,53862,0.0,,neutral
streamlink-31,Submitted,21,136614,136614,0.0,,neutral
streamlink-35,Submitted,6,16739,16739,0.0,,neutral
streamlink-33,Submitted,47,274689,274689,0.0,,neutral
streamlink-32,Submitted,33,303192,303192,0.0,,neutral
streamlink-37,Submitted,24,102996,102996,0.0,,neutral
streamlink-34,Submitted,56,786207,786207,0.0,,neutral
streamlink-36,Submitted,39,347870,347870,0.0,,neutral
streamlink-38,Submitted,30,283089,283089,0.0,,neutral
streamlink-41,Submitted,8,24863,24863,0.0,,neutral
streamlink-42,Submitted,4,10908,10908,0.0,,neutral
streamlink-39,Submitted,33,405378,405378,0.0,,neutral
streamlink-40,Submitted,32,233254,233254,0.0,,neutral
streamlink-43,Submitted,30,226207,226207,0.0,,neutral
streamlink-45,Submitted,23,104863,104863,0.0,,neutral
sympy-0,Submitted,3,4471,4471,0.0,,neutral
streamlink-44,Submitted,11,64297,64297,0.0,,neutral
sympy-1,Submitted,5,11246,11246,0.0,,neutral
streamlink-46,Submitted,20,124770,124770,0.0,,neutral
sympy-2,Submitted,4,9761,9761,0.0,,neutral
sympy-3,Submitted,5,11994,11994,0.0,,neutral
sympy-4,Submitted,3,4798,4798,0.0,,neutral
sympy-6,Submitted,5,6146,6146,0.0,,neutral
streamlink-47,Submitted,21,163512,163512,0.0,,neutral
sympy-5,Submitted,6,10427,10427,0.0,,neutral
sympy-8,Submitted,7,20234,20234,0.0,,neutral
sympy-7,Submitted,13,60937,60937,0.0,,neutral
sympy-9,Submitted,6,18844,18844,0.0,,neutral
sympy-12,Submitted,7,12815,12815,0.0,,neutral
sympy-11,Submitted,9,28333,28333,0.0,,neutral
sympy-13,Submitted,12,58223,58223,0.0,,neutral
sympy-10,Submitted,12,70629,70629,0.0,,neutral
sympy-15,Submitted,18,112774,112774,0.0,,neutral
sympy-17,Submitted,12,47029,47029,0.0,,neutral
sympy-14,Submitted,20,156219,156219,0.0,,neutral
sympy-18,Submitted,12,42173,42173,0.0,,neutral
sympy-19,Submitted,13,27018,27018,0.0,,neutral
sympy-21,Submitted,11,32879,32879,0.0,,neutral
sympy-22,Submitted,5,13052,13052,0.0,,neutral
sympy-20,Submitted,12,67807,67807,0.0,,neutral
sympy-24,Submitted,10,33556,33556,0.0,,neutral
sympy-26,Submitted,2,3216,3216,0.0,,neutral
sympy-27,Submitted,2,3098,3098,0.0,,neutral
sympy-25,Submitted,12,37584,37584,0.0,,neutral
sympy-28,Submitted,5,7164,7164,0.0,,neutral
sympy-29,Submitted,4,4718,4718,0.0,,neutral
sympy-30,Submitted,3,3804,3804,0.0,,neutral
sympy-31,Submitted,2,3050,3050,0.0,,neutral
sympy-23,Submitted,48,349032,349032,0.0,,neutral
sympy-32,Submitted,6,13352,13352,0.0,,neutral
sympy-35,Submitted,3,5291,5291,0.0,,neutral
sympy-34,Submitted,7,11377,11377,0.0,,neutral
sympy-33,Submitted,7,21974,21974,0.0,,neutral
sympy-36,Submitted,4,10184,10184,0.0,,neutral
sympy-37,Submitted,9,52588,52588,0.0,,neutral
sympy-38,Submitted,5,12783,12783,0.0,,neutral
sympy-40,Submitted,4,8641,8641,0.0,,neutral
sympy-39,Submitted,13,68898,68898,0.0,,neutral
sympy-43,Submitted,4,11604,11604,0.0,,neutral
sympy-41,Submitted,13,58129,58129,0.0,,neutral
sympy-42,Submitted,10,33671,33671,0.0,,neutral
sympy-46,Submitted,8,21096,21096,0.0,,neutral
sympy-44,Submitted,7,28605,28605,0.0,,neutral
xarray-0,Submitted,9,48950,48950,0.0,,neutral
sympy-47,Submitted,4,13079,13079,0.0,,neutral
xarray-1,Submitted,4,8028,8028,0.0,,neutral
sympy-45,Submitted,30,158839,158839,0.0,,neutral
xarray-2,Submitted,8,22356,22356,0.0,,neutral
xarray-3,Submitted,10,46984,46984,0.0,,neutral
xarray-5,Submitted,5,7234,7234,0.0,,neutral
xarray-7,Submitted,4,10665,10665,0.0,,neutral
xarray-6,Submitted,8,26276,26276,0.0,,neutral
xarray-4,Submitted,8,18072,18072,0.0,,neutral
xarray-10,Submitted,3,6749,6749,0.0,,neutral
sympy-16,Submitted,42,343561,356756,0.0,,neutral
xarray-9,Submitted,7,28671,28671,0.0,,neutral
xarray-11,Submitted,5,12892,12892,0.0,,neutral
xarray-8,Submitted,9,36588,36588,0.0,,neutral
xarray-14,Submitted,5,12052,12052,0.0,,neutral
xarray-13,Submitted,8,34549,34549,0.0,,neutral
xarray-16,Submitted,4,8328,8328,0.0,,neutral
xarray-12,Submitted,7,18778,18778,0.0,,neutral
xarray-17,OSError,8,19891,19891,0.0,,neutral
xarray-18,Submitted,4,7944,7944,0.0,,neutral
xarray-20,OSError,2,2839,2839,0.0,,neutral
xarray-15,Submitted,11,60834,60834,0.0,,neutral
xarray-19,Submitted,7,39406,39406,0.0,,neutral
xarray-21,Submitted,10,32554,32554,0.0,,neutral
xarray-23,Submitted,6,14056,14056,0.0,,neutral
xarray-24,Submitted,3,7430,7430,0.0,,neutral
xarray-22,Submitted,12,52262,52262,0.0,,neutral
xarray-25,Submitted,3,7907,7907,0.0,,neutral
xarray-29,Submitted,3,3454,3454,0.0,,neutral
xarray-26,Submitted,8,38425,38425,0.0,,neutral
xarray-31,Submitted,2,1993,1993,0.0,,neutral
xarray-30,Submitted,3,5304,5304,0.0,,neutral
xarray-27,Submitted,19,94630,94630,0.0,,neutral
xarray-32,Submitted,7,21014,21014,0.0,,neutral
xarray-33,Submitted,6,17287,17287,0.0,,neutral
xarray-35,Submitted,3,5251,5251,0.0,,neutral
xarray-36,Submitted,6,11392,11392,0.0,,neutral
xarray-34,Submitted,7,11497,11497,0.0,,neutral
xarray-37,Submitted,7,26399,26399,0.0,,neutral
xarray-28,Submitted,36,193337,193337,0.0,,neutral
xarray-38,Submitted,7,22881,22881,0.0,,neutral
xarray-40,Submitted,12,50609,50609,0.0,,neutral
xarray-41,Submitted,3,6490,6490,0.0,,neutral
xarray-42,Submitted,7,19990,19990,0.0,,neutral
xarray-43,Submitted,7,26718,26718,0.0,,neutral
xarray-44,Submitted,5,15199,15199,0.0,,neutral
xarray-45,Submitted,4,13637,13637,0.0,,neutral
xarray-39,Submitted,17,122274,122274,0.0,,neutral
xarray-47,Submitted,9,30146,30146,0.0,,neutral
xarray-46,Submitted,6,22578,22578,0.0,,neutral
