instance_id,exit_status,steps,trace_tokens,billed_tokens,cost_usd,correct,tools_prompt
sphinx-10,Submitted,9,42591,42591,0.0,,neutral
sphinx-8,Submitted,29,197729,197729,0.0,,neutral
sphinx-9,Submitted,6,19274,19274,0.0,,neutral
sphinx-12,Submitted,7,25469,25469,0.0,,neutral
sphinx-14,Submitted,3,7405,7405,0.0,,neutral
sphinx-11,Submitted,14,96469,96469,0.0,,neutral
sphinx-13,Submitted,11,61336,61336,0.0,,neutral
sphinx-16,Submitted,16,75290,75290,0.0,,neutral
sphinx-15,Submitted,10,39367,39367,0.0,,neutral
sphinx-17,Submitted,11,41684,41684,0.0,,neutral
sphinx-19,Submitted,6,18131,18131,0.0,,neutral
sphinx-18,Submitted,7,25731,25731,0.0,,neutral
sphinx-23,Submitted,9,26536,26536,0.0,,neutral
sphinx-20,Submitted,9,32950,32950,0.0,,neutral
sphinx-21,Submitted,6,19022,19022,0.0,,neutral
sphinx-22,Submitted,7,29500,29500,0.0,,neutral
sphinx-26,Submitted,11,30651,30651,0.0,,neutral
sphinx-27,Submitted,11,33533,33533,0.0,,neutral
sphinx-29,Submitted,3,4808,4808,0.0,,neutral
sphinx-24,Submitted,19,117565,117565,0.0,,neutral
sphinx-25,Submitted,9,56865,56865,0.0,,neutral
sphinx-30,Submitted,5,10905,10905,0.0,,neutral
sphinx-28,Submitted,11,46153,46153,0.0,,neutral
sphinx-31,Submitted,3,5604,5604,0.0,,neutral
sphinx-34,Submitted,6,26329,26329,0.0,,neutral
sphinx-35,Submitted,3,4926,4926,0.0,,neutral
sphinx-36,Submitted,4,10935,10935,0.0,,neutral
sphinx-37,Submitted,5,15948,15948,0.0,,neutral
sphinx-39,Submitted,9,29832,29832,0.0,,neutral
sphinx-32,Submitted,8,28341,28341,0.0,,neutral
sphinx-38,Submitted,8,39314,39314,0.0,,neutral
sphinx-41,Submitted,9,20911,20911,0.0,,neutral
sphinx-40,Submitted,20,116548,116548,0.0,,neutral
sphinx-33,Submitted,12,126136,126136,0.0,,neutral
sphinx-43,Submitted,8,30876,30876,0.0,,neutral
sphinx-42,Submitted,11,52815,52815,0.0,,neutral
sphinx-45,Submitted,6,11117,11117,0.0,,neutral
sphinx-46,Submitted,7,30024,30024,0.0,,neutral
sphinx-44,Submitted,9,43309,43309,0.0,,neutral
sqlfluff-1,Submitted,7,17147,17147,0.0,,neutral
sphinx-47,Submitted,6,22485,22485,0.0,,neutral
sqlfluff-0,Submitted,7,21408,21408,0.0,,neutral
sqlfluff-4,Submitted,4,11613,11613,0.0,,neutral
sqlfluff-2,Submitted,13,85145,85145,0.0,,neutral
sqlfluff-5,Submitted,8,21673,21673,0.0,,neutral
sqlfluff-3,Submitted,8,40714,40714,0.0,,neutral
sqlfluff-6,Submitted,9,24809,24809,0.0,,neutral
sqlfluff-8,Submitted,5,11471,11471,0.0,,neutral
sqlfluff-10,Submitted,9,26827,26827,0.0,,neutral
sqlfluff-7,Submitted,9,27655,27655,0.0,,neutral
sqlfluff-9,Submitted,11,37813,37813,0.0,,neutral
sqlfluff-11,Submitted,7,19652,19652,0.0,,neutral
sqlfluff-13,Submitted,9,27226,27226,0.0,,neutral
sqlfluff-15,Submitted,6,14260,14260,0.0,,neutral
sqlfluff-12,Submitted,9,49935,49935,0.0,,neutral
sqlfluff-14,Submitted,6,22573,22573,0.0,,neutral
sqlfluff-16,Submitted,8,30378,30378,0.0,,neutral
sqlfluff-17,Submitted,13,59028,59028,0.0,,neutral
sqlfluff-18,Submitted,4,10130,10130,0.0,,neutral
sqlfluff-20,Submitted,24,108857,108857,0.0,,neutral
sqlfluff-19,Submitted,9,51003,51003,0.0,,neutral
sqlfluff-21,Submitted,6,26253,26253,0.0,,neutral
sqlfluff-22,Submitted,8,32045,32045,0.0,,neutral
sqlfluff-24,Submitted,16,89478,89478,0.0,,neutral
sqlfluff-26,Submitted,7,26789,26789,0.0,,neutral
sqlfluff-27,Submitted,9,36179,36179,0.0,,neutral
sqlfluff-25,Submitted,9,43190,43190,0.0,,neutral
sqlfluff-28,Submitted,4,5849,5849,0.0,,neutral
sqlfluff-29,Submitted,6,7982,7982,0.0,,neutral
sqlfluff-30,Submitted,3,5846,5846,0.0,,neutral
sqlfluff-23,Submitted,23,196765,196765,0.0,,neutral
sqlfluff-32,Submitted,3,4989,4989,0.0,,neutral
sqlfluff-33,Submitted,7,14937,14937,0.0,,neutral
sqlfluff-34,Submitted,6,22705,22705,0.0,,neutral
sqlfluff-35,Submitted,3,6460,6460,0.0,,neutral
sqlfluff-36,Submitted,8,30451,30451,0.0,,neutral
sqlfluff-31,Submitted,12,85016,85016,0.0,,neutral
sqlfluff-37,Submitted,7,23284,23284,0.0,,neutral
sqlfluff-38,Submitted,9,34884,34884,0.0,,neutral
sqlfluff-40,Submitted,5,17516,17516,0.0,,neutral
sqlfluff-39,Submitted,8,25994,25994,0.0,,neutral
sqlfluff-41,Submitted,9,33797,33797,0.0,,neutral
sqlfluff-43,Submitted,12,54604,54604,0.0,,neutral
sqlfluff-42,Submitted,10,48737,48737,0.0,,neutral
sqlfluff-44,Submitted,5,13468,13468,0.0,,neutral
sqlfluff-45,Submitted,7,25772,25772,0.0,,neutral
streamlink-0,Submitted,30,103770,103770,0.0,,neutral
sqlfluff-47,Submitted,10,42910,42910,0.0,,neutral
streamlink-1,Submitted,20,68939,68939,0.0,,neutral
streamlink-2,Submitted,5,14688,14688,0.0,,neutral
streamlink-3,Submitted,22,88882,88882,0.0,,neutral
streamlink-5,Submitted,16,41165,41165,0.0,,neutral
sqlfluff-46,Submitted,14,100920,100920,0.0,,neutral
streamlink-4,Submitted,11,60692,60692,0.0,,neutral
streamlink-7,Submitted,9,32174,32174,0.0,,neutral
streamlink-8,Submitted,15,74190,74190,0.0,,neutral
streamlink-6,Submitted,23,135996,135996,0.0,,neutral
streamlink-9,Submitted,20,141450,141450,0.0,,neutral
streamlink-11,Submitted,23,127006,127006,0.0,,neutral
streamlink-10,Submitted,12,38340,38340,0.0,,neutral
streamlink-12,Submitted,24,136541,136541,0.0,,neutral
streamlink-13,Submitted,9,41381,41381,0.0,,neutral
streamlink-14,LimitsExceeded,30,140197,140197,0.0,,neutral
streamlink-15,LimitsExceeded,30,152779,152779,0.0,,neutral
streamlink-16,Submitted,7,28214,28214,0.0,,neutral
streamlink-19,Submitted,18,93058,93058,0.0,,neutral
streamlink-18,Submitted,29,242933,242933,0.0,,neutral
streamlink-20,Submitted,13,51039,51039,0.0,,neutral
streamlink-17,Submitted,28,271881,271881,0.0,,neutral
streamlink-21,Submitted,14,39939,39939,0.0,,neutral
streamlink-25,Submitted,3,6180,6180,0.0,,neutral
streamlink-23,LimitsExceeded,30,204492,204492,0.0,,neutral
streamlink-22,Submitted,18,120362,120362,0.0,,neutral
streamlink-24,Submitted,11,60193,60193,0.0,,neutral
streamlink-26,Submitted,23,91697,91697,0.0,,neutral
streamlink-29,Submitted,7,17955,17955,0.0,,neutral
streamlink-28,Submitted,7,26157,26157,0.0,,neutral
streamlink-27,Submitted,22,105464,105464,0.0,,neutral
streamlink-30,Submitted,22,66007,66007,0.0,,neutral
streamlink-33,Submitted,15,58762,58762,0.0,,neutral
streamlink-31,LimitsExceeded,30,186531,186531,0.0,,neutral
streamlink-34,LimitsExceeded,30,248900,248900,0.0,,neutral
streamlink-35,Submitted,8,30957,30957,0.0,,neutral
streamlink-32,LimitsExceeded,30,194431,194431,0.0,,neutral
streamlink-37,Submitted,21,83478,83478,0.0,,neutral
streamlink-38,LimitsExceeded,30,295743,295743,0.0,,neutral
streamlink-36,Submitted,30,135218,135218,0.0,,neutral
streamlink-39,LimitsExceeded,30,176967,176967,0.0,,neutral
streamlink-41,Submitted,7,18383,18383,0.0,,neutral
streamlink-42,Submitted,21,69503,69503,0.0,,neutral
streamlink-40,LimitsExceeded,30,154248,154248,0.0,,neutral
streamlink-43,Submitted,25,79863,79863,0.0,,neutral
streamlink-44,LimitsExceeded,30,135821,135821,0.0,,neutral
streamlink-45,Submitted,7,22740,22740,0.0,,neutral
sympy-1,Submitted,6,15011,15011,0.0,,neutral
sympy-2,Submitted,5,12286,12286,0.0,,neutral
sympy-0,Submitted,6,22556,22556,0.0,,neutral
sympy-3,Submitted,12,51780,51780,0.0,,neutral
sympy-4,Submitted,5,7083,7083,0.0,,neutral
streamlink-46,Submitted,27,133489,133489,0.0,,neutral
sympy-5,Submitted,4,4954,4954,0.0,,neutral
streamlink-47,Submitted,24,181916,181916,0.0,,neutral
sympy-6,Submitted,6,12191,12191,0.0,,neutral
sympy-7,Submitted,6,13511,13511,0.0,,neutral
sympy-8,Submitted,10,22216,22216,0.0,,neutral
sympy-9,Submitted,8,33368,33368,0.0,,neutral
sympy-10,Submitted,7,34446,34446,0.0,,neutral
sympy-11,Submitted,9,39591,39591,0.0,,neutral
sympy-13,Submitted,9,46357,46357,0.0,,neutral
sympy-12,Submitted,8,16533,16533,0.0,,neutral
sympy-15,Submitted,29,128985,128985,0.0,,neutral
sympy-14,Submitted,15,101253,101253,0.0,,neutral
sympy-17,Submitted,10,19272,19272,0.0,,neutral
sympy-16,Submitted,8,30851,30851,0.0,,neutral
sympy-19,Submitted,16,52322,52322,0.0,,neutral
sympy-18,Submitted,10,41565,41565,0.0,,neutral
sympy-21,Submitted,9,29466,29466,0.0,,neutral
sympy-20,Submitted,13,71569,71569,0.0,,neutral
sympy-24,Submitted,4,9402,9402,0.0,,neutral
sympy-22,Submitted,12,50886,50886,0.0,,neutral
sympy-25,Submitted,6,13372,13372,0.0,,neutral
sympy-28,Submitted,2,1956,1956,0.0,,neutral
sympy-26,Submitted,9,16548,16548,0.0,,neutral
sympy-29,Submitted,10,15553,15553,0.0,,neutral
sympy-30,Submitted,4,5919,5919,0.0,,neutral
sympy-23,LimitsExceeded,30,194884,194884,0.0,,neutral
sympy-31,Submitted,5,10507,10507,0.0,,neutral
sympy-32,Submitted,5,7548,7548,0.0,,neutral
sympy-33,Submitted,4,8781,8781,0.0,,neutral
sympy-27,Submitted,12,82889,82889,0.0,,neutral
sympy-34,Submitted,3,3266,3266,0.0,,neutral
sympy-35,Submitted,6,7443,7443,0.0,,neutral
sympy-37,Submitted,11,71650,71650,0.0,,neutral
sympy-36,Submitted,8,13913,13913,0.0,,neutral
sympy-38,Submitted,22,111022,111022,0.0,,neutral
sympy-39,Submitted,14,56200,56200,0.0,,neutral
sympy-40,Submitted,13,83480,83480,0.0,,neutral
sympy-43,Submitted,9,27439,27439,0.0,,neutral
sympy-41,Submitted,10,46451,46451,0.0,,neutral
sympy-42,Submitted,16,74560,74560,0.0,,neutral
sympy-44,Submitted,5,8494,8494,0.0,,neutral
sympy-47,Submitted,4,12007,12007,0.0,,neutral
xarray-1,Submitted,4,5285,5285,0.0,,neutral
xarray-0,Submitted,3,6110,6110,0.0,,neutral
sympy-46,Submitted,7,30750,30750,0.0,,neutral
sympy-45,LimitsExceeded,30,237685,237685,0.0,,neutral
xarray-2,Submitted,5,13918,13918,0.0,,neutral
xarray-3,Submitted,4,11885,11885,0.0,,neutral
xarray-4,Submitted,7,18259,18259,0.0,,neutral
xarray-5,Submitted,6,12901,12901,0.0,,neutral
xarray-7,Submitted,3,6282,6282,0.0,,neutral
xarray-6,Submitted,7,17511,17511,0.0,,neutral
xarray-10,Submitted,4,10640,10640,0.0,,neutral
xarray-9,Submitted,4,11495,11495,0.0,,neutral
xarray-12,Submitted,4,7350,7350,0.0,,neutral
xarray-11,Submitted,11,54958,54958,0.0,,neutral
xarray-13,Submitted,11,47939,47939,0.0,,neutral
xarray-16,Submitted,8,20969,20969,0.0,,neutral
xarray-14,Submitted,8,18139,18139,0.0,,neutral
xarray-8,Submitted,10,24382,24382,0.0,,neutral
xarray-15,Submitted,24,178340,178340,0.0,,neutral
xarray-19,Submitted,5,9820,9820,0.0,,neutral
xarray-17,Submitted,10,39753,39753,0.0,,neutral
xarray-18,Submitted,8,41260,41260,0.0,,neutral
xarray-22,Submitted,10,29948,29948,0.0,,neutral
xarray-23,Submitted,9,36650,36650,0.0,,neutral
xarray-24,Submitted,3,4909,4909,0.0,,neutral
xarray-21,Submitted,9,34496,34496,0.0,,neutral
xarray-20,Submitted,11,56217,56217,0.0,,neutral
xarray-27,Submitted,5,10459,10459,0.0,,neutral
xarray-28,Submitted,4,10151,10151,0.0,,neutral
xarray-25,Submitted,8,24650,24650,0.0,,neutral
xarray-26,Submitted,6,17077,17077,0.0,,neutral
xarray-30,Submitted,3,5390,5390,0.0,,neutral
xarray-29,Submitted,4,5405,5405,0.0,,neutral
xarray-31,Submitted,3,4435,4435,0.0,,neutral
xarray-34,Submitted,5,6489,6489,0.0,,neutral
xarray-35,Submitted,4,7613,7613,0.0,,neutral
xarray-32,Submitted,6,16926,16926,0.0,,neutral
xarray-37,Submitted,7,32868,32868,0.0,,neutral
xarray-36,Submitted,6,12582,12582,0.0,,neutral
xarray-33,Submitted,15,62040,62040,0.0,,neutral
xarray-40,Submitted,11,33059,33059,0.0,,neutral
xarray-41,Submitted,5,14416,14416,0.0,,neutral
xarray-38,Submitted,7,25128,25128,0.0,,neutral
xarray-42,Submitted,9,35869,35869,0.0,,neutral
xarray-44,Submitted,8,22376,22376,0.0,,neutral
xarray-45,Submitted,8,19700,19700,0.0,,neutral
xarray-39,Submitted,11,64586,64586,0.0,,neutral
xarray-43,Submitted,8,28943,28943,0.0,,neutral
xarray-46,Submitted,5,12656,12656,0.0,,neutral
xarray-47,Submitted,6,23565,23565,0.0,,neutral
